Related Stratno | Related unit name | Relation Type | Related Stratno | Stratigraphic Name |Contact Type | Comments  
15231|Pindilya Formation|overlies|27459|Lamont Sandstone|not specified|
18563|Trealla Limestone|overlies|27459|Lamont Sandstone|unconformity|
27594|Tulki Limestone|underlies|27459|Lamont Sandstone|not specified|
2683|Browne Formation|underlies|70736|Lancer Member|not specified|
8604|Hussar Formation|overlies|70736|Lancer Member|not specified|
26433|Bulka Hills Beds|overlies|27180|Landrigan Tillite|conformity|
14567|Olympio Formation|underlies|27180|Landrigan Tillite|unconformity|
11862|Milligans Formation|overlies|10161|Langfield Group|not specified|
14166|Ningbing Group|underlies|10161|Langfield Group|unconformity|
19643|Weaber Group|overlies|10161|Langfield Group|unconformity|
11667|Mereenie Sandstone|underlies|10170|Langra Formation|conformity|
10863|Luman Siltstone|overlies|27460|Lansdowne Arkose||
19036|Valentine Siltstone|underlies|27460|Lansdowne Arkose|not specified|
11667|Mereenie Sandstone|overlies|10184|Larapinta Group|not specified|
21787|Fingoon Quartzite|overlies|22169|Larry Formation|conformity|transitional contact.
25762|Anderson Formation|overlies|25727|Laurel Formation|conformity|
7696|Grant Group|overlies|25727|Laurel Formation|unconformity|
28700|Luluigui Formation|underlies|25727|Laurel Formation|unconformity|
14360|Nullara Limestone|underlies|25727|Laurel Formation|conformity|
20226|Windjana Limestone|underlies|25727|Laurel Formation|conformity|
20935|Yellow Drum Sandstone|underlies|25727|Laurel Formation|unconformity|
6087|Ellendale Formation|overlies|10274|Le Lievre Formation|unconformity|
37648|Durlacher Supersuite|intrudes|75111|Leake Spring Metamorphics||
33440|Moorarie Supersuite|intrudes|75111|Leake Spring Metamorphics||
37193|Yilgatherra Formation|overlies|75111|Leake Spring Metamorphics||
735|Athol Formation|underlies|10282|Learmonth Formation|not specified|also interfingers with
26448|Callytharra Formation|underlies|10282|Learmonth Formation|unconformity|
23457|Calypso Formation|overlies|10282|Learmonth Formation|not specified|
28702|Lyons Group|underlies|10282|Learmonth Formation|unconformity|
27211|Murat Siltstone|underlies|10282|Learmonth Formation|not specified|also interfingers with
20348|Wogatti Sandstone|overlies|10282|Learmonth Formation|unconformity|
4565|Coolyena Group|overlies|10291|Leederville Formation|unconformity|
34565|Rosabrook Coal Measures|underlies|10291|Leederville Formation|unconformity|
17128|South Perth Shale|underlies|10291|Leederville Formation|conformity|
17719|Tamala Limestone|underlies|10291|Leederville Formation|unconformity|
34562|Willespie Formation|underlies|10291|Leederville Formation|unconformity|
20871|Yarragadee Formation|underlies|10291|Leederville Formation|unconformity|
2683|Browne Formation|overlies|10298|Lefroy Formation|disconformity|
10871|Lupton Formation|overlies|10298|Lefroy Formation|unconformity|
18515|Townsend Quartzite|underlies|10298|Lefroy Formation|conformity|
23335|Angel Formation|overlies|10301|Legendre Formation|not specified|
27215|North Rankin Formation|underlies|10301|Legendre Formation|not specified|
10097|Lalngang Sandstone|underlies|10303|Legune Formation|conformity|
19928|Whitewater Volcanics|underlies|10303|Legune Formation|unconformity|
27151|Euro Basalt|underlies|32219|Leilira Formation|not specified|
32223|Kangaroo Caves Formation|overlies|32219|Leilira Formation|not specified|
69691|Kelly Group|underlies|32219|Leilira Formation|unconformity|
32218|Kunagunarrina Formation|overlies|32219|Leilira Formation|conformity|
19508|Warrawoona Group|underlies|32219|Leilira Formation|unconformity|
6483|Fairfield Group|overlies|10341|Lennard River Group||
17769|Tandalgoo Formation|underlies|10341|Lennard River Group|conformity|
27874|Paterson Formation|overlies|10343|Lennis Sandstone|not specified|
17624|Table Hill Volcanics|underlies|10343|Lennis Sandstone|unconformity|
19416|Wanna Formation|overlies|10343|Lennis Sandstone|unconformity|
39658|Cudalgarra Member|overlies|39661|Leo Member|conformity|
25928|Goldwyer Formation|underlies|39661|Leo Member|conformity|
23346|Australind Formation|underlies|26273|Leschenault Formation|not specified|
2550|Bridport Calcilutite|overlies|26273|Leschenault Formation|conformity|Bioturbated, gradational,conformable contact
27268|Eaton Sand|underlies|26273|Leschenault Formation|conformity|Gradational
16508|Safety Bay Sand|overlies|26273|Leschenault Formation|unconformity|
17719|Tamala Limestone|underlies|26273|Leschenault Formation|unconformity|
3806|Cattamarra Coal Measures|overlies|25993|Lesueur Sandstone|not specified|
29284|Eneabba Formation|overlies|25993|Lesueur Sandstone|conformity|
16492|Sabina Sandstone|underlies|25993|Lesueur Sandstone|conformity|
26232|Woodada Formation|underlies|25993|Lesueur Sandstone|conformity|
2645|Broome Sandstone|underlies|10360|Leveque Sandstone|not specified|
7009|Gardiner Sandstone|underlies|10365|Lewis Range Sandstone|unconformity|
4428|Condren Sandstone|overlies|25994|Lightjack Formation|not specified|
8081|Hardman Formation|underlies|25994|Lightjack Formation|not specified|
1735|Birrindudu Group|underlies|10414|Limbunya Group|unconformity|
19609|Wattie Group|overlies|10414|Limbunya Group|unconformity|
77863|MacPhersons Tonalite|intrudes|77859|Lindsays Basalt||
23635|Grants Patch Group|overlies|23728|Linger and Die Group|not specified|
23801|Missouri Basalt|underlies|23728|Linger and Die Group|not specified|
23913|Pole Group|underlies|23728|Linger and Die Group|not specified|
13990|Nelson Shale|underlies|10441|Linnekar Limestone|conformity|
14839|Panton Formation|overlies|10441|Linnekar Limestone|conformity|
7417|Glenhill Formation|overlies|27823|Lissadell Formation|not specified|
7497|Golden Gate Siltstone|underlies|27823|Lissadell Formation|not specified|
23855|Murrouli Basalt|is intruded by|76057|Little Gap Suite||but may be same magma?
74802|Norie Group|is intruded by|76057|Little Gap Suite||
73382|Elsie Creek Tonalite|is intruded by|73384|Little River Trondhjemite||
34040|Kylena Formation|overlies|73384|Little River Trondhjemite|unconformity|
25793|Blina Shale|overlies|25997|Liveringa Group|unconformity|
7696|Grant Group|underlies|25997|Liveringa Group|unconformity|
26080|Noonkanbah Formation|underlies|25997|Liveringa Group|disconformity|
6834|Fortescue Group|overlies|38689|Lizard Hills Formation|not specified|
8225|Heavitree Quartzite|overlies|41847|Lizard Schist|unconformity|
15264|Pinkerton Sandstone|underlies|10524|Lloyd Creek Formation|conformity|
17153|Spencer Sandstone|overlies|10524|Lloyd Creek Formation|conformity|
1720|Birdrong Sandstone|underlies|10561|Locker Shale|unconformity|
23484|Chinty Formation|underlies|10561|Locker Shale|unconformity|
13466|Mungaroo Formation|overlies|10561|Locker Shale|conformity|
21408|Cable Beach Sand|underlies|74630|Lombadina Conglomerate Member|not specified|Gradational contact, or interfingers
74631|Cape Boileau Calcarenite Member|underlies|74630|Lombadina Conglomerate Member|not specified|Sharp contact
22841|Shoonta Hill Sand|overlies|74630|Lombadina Conglomerate Member|not specified|Sharp contact
10987|Madura Formation|overlies|10656|Loongana Formation|conformity|
488|Antrim Plateau Volcanics|overlies|10676|Louisa Downs Group|not specified|
4364|Colombo Sandstone|underlies|10676|Louisa Downs Group|unconformity|
4951|Crowhurst Group|underlies|10676|Louisa Downs Group|unconformity|
25926|Glidden Group|underlies|10676|Louisa Downs Group|unconformity|
25981|Kuniandi Group|underlies|10676|Louisa Downs Group|unconformity|
11278|Mardie Greensand Member|overlies|35979|Lowendal Member|not specified|
25521|Tean Formation|underlies|10834|Lubbock Formation|conformity|
488|Antrim Plateau Volcanics|underlies|10840|Lucas Formation||
27535|Pedestal beds|overlies|10840|Lucas Formation|angular unconformity|
27535|Pedestal beds|overlies|72409|Lucas beds|conformity|
28297|Clanmeyer Siltstone|underlies|28700|Luluigui Formation||
25034|Gumhole Formation|overlies|28700|Luluigui Formation||
25727|Laurel Formation|overlies|28700|Luluigui Formation|unconformity|
26376|Bedford Sandstone|overlies|10863|Luman Siltstone||
27460|Lansdowne Arkose|underlies|10863|Luman Siltstone||
5872|Durba Sandstone|overlies|35680|Lungkarta Formation|conformity|
17624|Table Hill Volcanics|overlies|35680|Lungkarta Formation|not specified|
9165|Kambalda Komatiite|overlies|10869|Lunnon Basalt|conformity|
23972|Silver Lake Member|overlies|10869|Lunnon Basalt|conformity|
9250|Kanpa Formation|underlies|10871|Lupton Formation|unconformity|
10298|Lefroy Formation|underlies|10871|Lupton Formation|unconformity|
17325|Steptoe Formation|underlies|10871|Lupton Formation|unconformity|
17624|Table Hill Volcanics|overlies|10871|Lupton Formation|unconformity|
18515|Townsend Quartzite|underlies|10871|Lupton Formation|unconformity|
863|Badgeradda Group|underlies|28702|Lyons Group|unconformity|
8099|Harris Sandstone|underlies|28702|Lyons Group|unconformity|
13414|Munabia Sandstone|underlies|28702|Lyons Group|disconformity|
20081|Williambury Formation|underlies|28702|Lyons Group|unconformity|
25651|Wooramel Group|overlies|28702|Lyons Group|unconformity|
35350|Coolajacka Member|underlies|36837|Lyre Creek Member|not specified|
34040|Kylena Formation|overlies|36837|Lyre Creek Member|not specified|
18130|Tickalara Metamorphics|is intruded by|31784|Mabel Downs Tonalite||
36943|Mummawarrawarra Basalt|overlies|10920|MacDougall Formation|conformity|
73256|Wankanki Supersuite|underlies|10920|MacDougall Formation|unconformity|
74660|Wirku Metamorphics|underlies|10920|MacDougall Formation|unconformity|
23826|Mount Newman Member|overlies|10925|MacLeod Member|not specified|
13720|Nammuldi Member|underlies|10925|MacLeod Member|not specified|
77855|Coolgardie Subgroup|is intruded by|77863|MacPhersons Tonalite||
77859|Lindsays Basalt|is intruded by|77863|MacPhersons Tonalite||
8896|Jeerinah Formation|overlies|35002|Maddina Formation|disconformity|
18668|Tumbiana Formation|underlies|35002|Maddina Formation|conformity|
9450|Keogh Formation|underlies|10979|Madeline Formation|conformity|
25940|Hampton Sandstone|overlies|10987|Madura Formation|disconformity|
10656|Loongana Formation|underlies|10987|Madura Formation|conformity|
18405|Toondi Formation|overlies|10987|Madura Formation|not specified|
8465|Honman Formation|overlies|26006|Maggie Hays Formation|not specified|
8205|Headleys Limestone|overlies|23749|Mahony Group|not specified|
74044|Penguin Formation|underlies|75074|Mairmull Formation|conformity|
78595|Recherche Supersuite|intrudes|30535|Malcolm Gneiss||
28411|Bulgadoo Shale|overlies|11115|Mallens Sandstone|not specified|
26501|Coyrie Formation|underlies|11115|Mallens Sandstone|not specified|
4460|Constantine Sandstone|overlies|29271|Mallina Formation|not specified|
4460|Constantine Sandstone|underlies|29271|Mallina Formation|conformity|
23873|Nibil Formation|underlies|23753|Mallowa Salt|not specified|
23950|Sahara Formation|overlies|23753|Mallowa Salt|not specified|
25888|Dupuy Formation|underlies|11129|Malouet Formation|not specified|
27407|Flacourt Formation|overlies|11129|Malouet Formation|conformity|
8799|Isdell Formation|underlies|11133|Malu Formation|not specified|
15671|Puntapunta Formation|overlies|11133|Malu Formation|conformity|
34907|Collier Group|is equivalent to|11171|Manganese Group||
15260|Pinjian Chert Breccia|underlies|11171|Manganese Group|not specified|
25918|Garford Formation|is equivalent to|67962|Mangatitja Formation||
31475|Hawley Member|overlies|31474|Mangles Member|conformity|
17128|South Perth Shale|overlies|31474|Mangles Member|unconformity|
40566|Stragglers Member|underlies|31474|Mangles Member|conformity|
36842|Annabelle Volcanics|is equivalent to|36848|Manyutup Tonalite||considered co-magmatic
29872|Bartle Member|underlies|27828|Maraloou Formation|conformity|and interfingers with
5618|Doolgunna Formation|underlies|27828|Maraloou Formation||
22095|Killara Formation|underlies|27828|Maraloou Formation|conformity|Locally intercalated.
18018|Thaduna Formation|underlies|27828|Maraloou Formation||
20942|Yelma Formation|overlies|27828|Maraloou Formation|unconformity|
25763|Apex Basalt|overlies|28204|Marble Bar Chert Member|disconformity|
16074|Richenda Microgranodiorite|intrudes|23763|Marboo Formation||
23949|Ruins Dolerite|intrudes|23763|Marboo Formation||
17150|Speewah Group|overlies|23763|Marboo Formation|unconformity|
19928|Whitewater Volcanics|overlies|23763|Marboo Formation|unconformity|
8075|Hardey Formation|overlies|68513|Mardeburra Granodiorite|unconformity|
1209|Barrow Group|underlies|11278|Mardie Greensand Member|unconformity|
27407|Flacourt Formation|underlies|11278|Mardie Greensand Member|unconformity|
13315|Muderong Shale|overlies|11278|Mardie Greensand Member|not specified|
488|Antrim Plateau Volcanics|overlies|26014|Margery Formation|conformity|
8005|Hamersley Group|underlies|37720|Marillana Formation|unconformity|
14474|Oakover Formation|overlies|37720|Marillana Formation|disconformity|
29281|Carawine Dolomite|overlies|11353|Marra Mamba Iron Formation|not specified|
8896|Jeerinah Formation|underlies|11353|Marra Mamba Iron Formation|conformity|
20327|Wittenoom Formation|overlies|11353|Marra Mamba Iron Formation|conformity|
18674|Tumblagooda Sandstone|underlies|67831|Marron Member||
8669|Ilma Formation|underlies|67998|Mason Conglomerate|not specified|
1737|Biscay Formation|underlies|31884|Maude Headley Member|not specified|
23447|Butchers Gully Member|overlies|31884|Maude Headley Member|not specified|
6108|Ellis Sandstone|underlies|11476|Maurice Formation|not specified|
16942|Sir Frederick Conglomerate|underlies|11476|Maurice Formation|not specified|
36845|Bandalup Ultramafics|underlies|36844|Maydon Basalt|not specified|
36843|Hatfield Formation|overlies|36844|Maydon Basalt|not specified|
25521|Tean Formation|overlies|11509|McAlly Shale|conformity|
26251|Yurabi Formation|underlies|11509|McAlly Shale|conformity|
23409|Boondawari Formation|underlies|11539|McFadden Formation|disconformity|or unconformity
5872|Durba Sandstone|overlies|11539|McFadden Formation|unconformity|
23849|Mundadjini Formation|underlies|11539|McFadden Formation|not specified|
28155|Skates Hills Formation|underlies|11539|McFadden Formation|disconformity|or unconformity
17910|Tchukardine Formation|overlies|11539|McFadden Formation|not specified|
31894|Red Rock Formation|overlies|28737|McHale Granite|not specified|
36957|Dresser Formation|is equivalent to|26023|McPhee Formation||
26045|Mount Ada Basalt|overlies|26023|McPhee Formation|disconformity|
14281|North Star Basalt|underlies|26023|McPhee Formation|conformity|
6256|Erskine Sandstone|underlies|26024|Meda Formation|not specified|
31770|Eurada Gneiss|overlies|11608|Meeberrie Gneiss|not specified|
31771|Weiragoo Granite|underlies|11608|Meeberrie Gneiss|not specified|
38088|Mingah Member|underlies|36836|Meentheena Member|conformity|
2645|Broome Sandstone|underlies|11627|Melligo Sandstone|not specified|
28532|Emeriau Sandstone|overlies|11627|Melligo Sandstone|not specified|
26095|Parda Formation|overlies|11627|Melligo Sandstone|not specified|
7696|Grant Group|overlies|11629|Mellinjerie Limestone|not specified|
25744|Pillara Limestone|overlies|11629|Mellinjerie Limestone|conformity|
15517|Poulton Formation|underlies|11629|Mellinjerie Limestone|conformity|
28212|Marla Group|overlies|34771|Mena Mudstone Member|unconformity|
15929|Red Bull Member|underlies|11650|Menyous Member|conformity|
27229|Sadler Limestone|overlies|11650|Menyous Member|disconformity|
10184|Larapinta Group|underlies|11667|Mereenie Sandstone|not specified|
7272|Giralia Calcarenite|underlies|11694|Merlinleigh Sandstone|not specified|
2645|Broome Sandstone|underlies|31126|Mermaid Formation||
75828|Nelson Rocks Formation|overlies|31126|Mermaid Formation||
28372|Black Flag Group|underlies|28110|Merougil Conglomerate|unconformity|
37648|Durlacher Supersuite|intrudes|75925|Middle Spring Granite||
34906|Edmund Group|overlies|75925|Middle Spring Granite|unconformity|
75111|Leake Spring Metamorphics|is faulted against|75925|Middle Spring Granite||
74910|Rubberoid Granite|intrudes|75925|Middle Spring Granite||
73382|Elsie Creek Tonalite|is intruded by|73383|Midgengadgi Monzogranite||
34040|Kylena Formation|overlies|73383|Midgengadgi Monzogranite|unconformity|
14567|Olympio Formation|underlies|30319|Milba Formation|not specified|
5780|Dugel Gneiss|underlies|31769|Milga Gneiss|not specified|
14410|Nura Nura Member|overlies|26030|Millajiddee Member|conformity|
20708|Wye Worry Member|underlies|26030|Millajiddee Member|conformity|
16192|Robinson Range Formation|underlies|11849|Millidie Creek Formation|not specified|
30236|Wilthorpe Formation|underlies|11849|Millidie Creek Formation|not specified|
2161|Bonaparte Formation|underlies|11862|Milligans Formation|unconformity|
3187|Burvill Formation|overlies|11862|Milligans Formation|conformity|
10161|Langfield Group|underlies|11862|Milligans Formation|unconformity|
19021|Utting Calcarenite|overlies|11862|Milligans Formation|conformity|
25793|Blina Shale|overlies|27196|Millyit Sandstone|not specified|
25793|Blina Shale|underlies|27196|Millyit Sandstone|disconformity|
4428|Condren Sandstone|underlies|27196|Millyit Sandstone|disconformity|
8081|Hardman Formation|underlies|27196|Millyit Sandstone|not specified|
9090|Jurabi Member|underlies|11877|Milyering Member|not specified|
13520|Murion Member|overlies|11877|Milyering Member|not specified|
1988|Blue Hills Sandstone|underlies|34768|Mimili Formation|disconformity|
73393|Murrin Murrin Formation|overlies|73394|Minerie Formation||
73395|Welcome Well Formation|underlies|73394|Minerie Formation|not specified|
34040|Kylena Formation|underlies|38088|Mingah Member||
36836|Meentheena Member|overlies|38088|Mingah Member|conformity|
18399|Tooloo Subgroup|underlies|26032|Miningarra Subgroup|not specified|
24031|Thundelarra Group|underlies|40547|Minjar Group|not specified|
23405|Bongabinni Formation|underlies|26276|Minjoo Salt|not specified|
23873|Nibil Formation|overlies|26276|Minjoo Salt|not specified|
1988|Blue Hills Sandstone|underlies|11940|Mintabie beds|not specified|
32215|Cloisters Member|underlies|32214|Miralga Creek Member|not specified|
9823|Korojon Calcarenite|underlies|11957|Miria Formation|disconformity|
18394|Toolonga Calcilutite|underlies|11957|Miria Formation|not specified|
18515|Townsend Quartzite|overlies|11971|Mission Group|not specified|
23728|Linger and Die Group|overlies|23801|Missouri Basalt|not specified|
24120|Wongi Basalt|underlies|23801|Missouri Basalt|not specified|
7259|Gingin Chalk|overlies|26035|Molecap Greensand|conformity|
14663|Osborne Formation|underlies|26035|Molecap Greensand|conformity|
488|Antrim Plateau Volcanics|underlies|12130|Montejinni Limestone|unconformity|
1639|Billidee Formation|overlies|12179|Moogooloo Sandstone|conformity|
28702|Lyons Group|overlies|12181|Moogooree Limestone|unconformity|
13414|Munabia Sandstone|underlies|12181|Moogooree Limestone|disconformity|
20073|Willaraddie Formation|underlies|12181|Moogooree Limestone|disconformity|
20081|Williambury Formation|overlies|12181|Moogooree Limestone|conformity|
9602|King Leopold Sandstone|overlies|12182|Moola Bulla Formation|unconformity|
9793|Koongie Park Formation|underlies|12182|Moola Bulla Formation|conformity|
14567|Olympio Formation|underlies|12182|Moola Bulla Formation|unconformity|
27144|Earaheedy Group|overlies|22371|Mooloogool Group|unconformity|
40890|Windplain Group|underlies|22371|Mooloogool Group|conformity|
39507|Bishop Creek Monzogranite|is intruded by|38010|Moolyella Monzogranite||
39513|Fig Tree Gneiss|is intruded by|38010|Moolyella Monzogranite||
19392|Wangarlu Formation|underlies|12250|Moonkinu Sandstone|conformity|equivalent in part
488|Antrim Plateau Volcanics|overlies|25260|Moonlight Valley Tillite|not specified|
787|Auvergne Group|underlies|25260|Moonlight Valley Tillite|unconformity|
30279|Eliot Range Dolomite|underlies|25260|Moonlight Valley Tillite|unconformity|
30206|Illjarra Sandstone|underlies|25260|Moonlight Valley Tillite|unconformity|
8878|Jarrad Sandstone Member|overlies|25260|Moonlight Valley Tillite|not specified|
15830|Ranford Formation|overlies|25260|Moonlight Valley Tillite|conformity|
16839|Shoal Reach Formation|underlies|25260|Moonlight Valley Tillite|unconformity|
17153|Spencer Sandstone|underlies|25260|Moonlight Valley Tillite|unconformity|
28210|Colalura Sandstone|overlies|12268|Moonyoonooka Sandstone|disconformity|
7766|Greenough Sandstone|underlies|12268|Moonyoonooka Sandstone|disconformity|
33276|Camel Hills Metamorphics|is intruded by|33440|Moorarie Supersuite||
37648|Durlacher Supersuite|intrudes|33440|Moorarie Supersuite||
27174|Kiangi Creek Formation|overlies|33440|Moorarie Supersuite|unconformity|
75111|Leake Spring Metamorphics|is intruded by|33440|Moorarie Supersuite||
27203|Mount Augustus Sandstone|overlies|33440|Moorarie Supersuite||
27093|Padbury Group|is intruded by|33440|Moorarie Supersuite||
37193|Yilgatherra Formation|overlies|33440|Moorarie Supersuite|nonconformity|
34556|Mosswood Formation|is equivalent to|12284|Moorhead Formation||
23966|Shotts Formation|underlies|12284|Moorhead Formation|unconformity|
24096|Westralia Sandstone|overlies|12284|Moorhead Formation|conformity|
73384|Little River Trondhjemite|underlies|39514|Mopoke Member|unconformity|
73383|Midgengadgi Monzogranite|underlies|39514|Mopoke Member|unconformity|
37649|Pooranoo Metamorphics|overlies|12358|Morrissey Metamorphics|unconformity|
68055|Coondamar Formation|underlies|12410|Mosquito Creek Formation|conformity|
19508|Warrawoona Group|underlies|12410|Mosquito Creek Formation|unconformity|
12284|Moorhead Formation|is equivalent to|34556|Mosswood Formation||
34554|Sue Group|overlies|34556|Mosswood Formation|conformity|
34583|Woodynook Sandstone|overlies|34556|Mosswood Formation|conformity|gradational
36951|Coppin Gap Granodiorite|intrudes|26045|Mount Ada Basalt||
36957|Dresser Formation|underlies|26045|Mount Ada Basalt|disconformity|
5770|Duffer Formation|is interbedded with|26045|Mount Ada Basalt|conformity|
5770|Duffer Formation|overlies|26045|Mount Ada Basalt|conformity|
26023|McPhee Formation|underlies|26045|Mount Ada Basalt|disconformity|
41378|Munganbrina Monzogranite|intrudes|26045|Mount Ada Basalt|disconformity|
69780|Lander Rock Formation|is intruded by|24389|Mount Airy Orthogneiss||
34906|Edmund Group|is faulted against|27203|Mount Augustus Sandstone||
33440|Moorarie Supersuite|underlies|27203|Mount Augustus Sandstone||
4799|Cowerdup Sill|intrudes|27840|Mount Barren Group||
38641|Penny Dam Conglomerate|overlies|35605|Mount Belches Formation||
15189|Pilbara Supergroup|underlies|12546|Mount Bruce Supergroup|not specified|
20715|Wyloo Group|overlies|12546|Mount Bruce Supergroup|unconformity|
8684|Indulkana Shale|overlies|12576|Mount Chandler Sandstone|not specified|
28212|Marla Group|underlies|12576|Mount Chandler Sandstone|disconformity|
17624|Table Hill Volcanics|underlies|12576|Mount Chandler Sandstone||
18532|Trainor Hill Sandstone|underlies|12576|Mount Chandler Sandstone|disconformity|
7009|Gardiner Sandstone|overlies|35400|Mount Charles Formation|unconformity|
14869|Pargee Sandstone|overlies|35400|Mount Charles Formation|unconformity|
17763|Tanami Group|underlies|35400|Mount Charles Formation|unconformity|
34421|Lamil Group|is intruded by|12602|Mount Crofton Granite||
488|Antrim Plateau Volcanics|overlies|28200|Mount Forster Sandstone|not specified|
6117|Elvire Formation|overlies|28200|Mount Forster Sandstone|not specified|
28200|Mount Forster Sandstone|underlies|28200|Mount Forster Sandstone|not specified|
15830|Ranford Formation|underlies|28200|Mount Forster Sandstone|not specified|
9317|Kathleen Valley Gabbro|underlies|35641|Mount Goode Basalt|not specified|
3509|Cape Londonderry Formation|overlies|12760|Mount Goodwin Formation|not specified|
74053|Dombey Formation|underlies|12760|Mount Goodwin Formation|not specified|
74044|Penguin Formation|underlies|12760|Mount Goodwin Formation|conformity|
15330|Plover Formation|overlies|12760|Mount Goodwin Formation||
16515|Sahul Group|overlies|12760|Mount Goodwin Formation||
36765|Bloods Range Formation|overlies|12780|Mount Harris Basalt|not specified|
5300|Dean Quartzite|overlies|12780|Mount Harris Basalt|not specified|
33811|Puntitjata Rhyolite|overlies|12780|Mount Harris Basalt|not specified|
1242|Bastion Group|underlies|12803|Mount House Group|unconformity|
9572|Kimberley Group|underlies|12803|Mount House Group|not specified|
33276|Camel Hills Metamorphics|underlies|75712|Mount James Subgroup||
35287|Halfway Gneiss|underlies|75712|Mount James Subgroup|unconformity|
33440|Moorarie Supersuite|underlies|75712|Mount James Subgroup|unconformity|
75924|Mumba Psammite|underlies|75712|Mount James Subgroup|unconformity|
37193|Yilgatherra Formation|overlies|75712|Mount James Subgroup||
8075|Hardey Formation|underlies|12854|Mount Jope Volcanics|conformity|
8896|Jeerinah Formation|overlies|12854|Mount Jope Volcanics|conformity|
25093|Jones Creek Conglomerate|overlies|12864|Mount Keith Granodiorite|unconformity|
74836|Bald Rock Supersuite|intrudes|75885|Mount Kenneth Suite||
74954|Boodanoo Suite|is intruded by|75885|Mount Kenneth Suite||
74822|Meeline Suite|is intruded by|75885|Mount Kenneth Suite||
74831|Tuckanarra Suite|intrudes|75885|Mount Kenneth Suite||
30279|Eliot Range Dolomite|overlies|30208|Mount Kinahan Sandstone|conformity|
14567|Olympio Formation|underlies|30208|Mount Kinahan Sandstone|unconformity|
20591|Woolyeenyer Formation|underlies|12871|Mount Kirk Formation|not specified|
29869|Bryah Group|underlies|31403|Mount Leake Formation|unconformity|
5618|Doolgunna Formation|underlies|31403|Mount Leake Formation|unconformity|
24332|Karalundi Formation|underlies|31403|Mount Leake Formation|unconformity|
20942|Yelma Formation|is equivalent to|31403|Mount Leake Formation||
3941|Cheela Springs Basalt|underlies|12923|Mount McGrath Formation|unconformity|
26528|Duck Creek Dolomite|overlies|12923|Mount McGrath Formation|conformity|
20590|Wooly Dolomite|underlies|12923|Mount McGrath Formation|unconformity|
2602|Brockman Iron Formation|overlies|12926|Mount McRae Shale|conformity|
5139|Dales Gorge Member|overlies|12926|Mount McRae Shale|not specified|
27207|Mount Sylvia Formation|underlies|12926|Mount McRae Shale|conformity|
20327|Wittenoom Formation|underlies|12926|Mount McRae Shale|not specified|
698|Ashburton Formation|underlies|29294|Mount Minnie Group|unconformity|
27346|Bresnahan Group|overlies|29294|Mount Minnie Group|unconformity|
3558|Capricorn Group|underlies|29294|Mount Minnie Group|unconformity|
10925|MacLeod Member|underlies|23826|Mount Newman Member|not specified|
29987|West Angela Member|overlies|23826|Mount Newman Member|not specified|
20191|Winburn Granite|intrudes|76740|Mount Palgrave Group||
14567|Olympio Formation|underlies|13010|Mount Parker Sandstone|unconformity|
36838|Bamboo Creek Member|overlies|27847|Mount Roe Basalt|not specified|
23372|Bellary Formation|underlies|27847|Mount Roe Basalt|not specified|
41375|Chimingadgi Trondhjemite|underlies|27847|Mount Roe Basalt|unconformity|
4132|Cleaverville Formation|underlies|27847|Mount Roe Basalt|unconformity|
27151|Euro Basalt|overlies|27847|Mount Roe Basalt|unconformity|
27160|Gorge Creek Group|underlies|27847|Mount Roe Basalt|not specified|
28588|Gregory Granitic Complex|is equivalent to|27847|Mount Roe Basalt|not specified|
8075|Hardey Formation|overlies|27847|Mount Roe Basalt|unconformity|appears conformable in places
28108|Lalla Rookh Sandstone|underlies|27847|Mount Roe Basalt|unconformity|
41378|Munganbrina Monzogranite|underlies|27847|Mount Roe Basalt|unconformity|
16001|Regal Formation|underlies|27847|Mount Roe Basalt|unconformity|
18668|Tumbiana Formation|overlies|27847|Mount Roe Basalt|not specified|
19508|Warrawoona Group|underlies|27847|Mount Roe Basalt|not specified|
29989|Bee Gorge Member|underlies|27207|Mount Sylvia Formation|disconformity|
2602|Brockman Iron Formation|overlies|27207|Mount Sylvia Formation|not specified|
12926|Mount McRae Shale|overlies|27207|Mount Sylvia Formation|conformity|
20327|Wittenoom Formation|underlies|27207|Mount Sylvia Formation|conformity|
69780|Lander Rock Formation|underlies|28815|Mount Thomas Quartzite||
23405|Bongabinni Formation|underlies|23838|Mount Troy Formation|not specified|
23873|Nibil Formation|overlies|23838|Mount Troy Formation|not specified|
17542|Supplejack Downs Sandstone|overlies|13237|Mount Winnecke Formation|not specified|
25961|Jarlemai Siltstone|underlies|13285|Mowla Sandstone|not specified|
2394|Bow River Granite|underlies|13287|Moyle River Formation|unconformity|
7530|Goobaieri Formation|overlies|13287|Moyle River Formation|conformity|
69685|De Grey Supergroup|overlies|72902|Muccan Granitic Complex|unconformity|
1209|Barrow Group|underlies|13315|Muderong Shale||
1720|Birdrong Sandstone|underlies|13315|Muderong Shale|conformity|
27407|Flacourt Formation|underlies|13315|Muderong Shale|not specified|
7072|Gearle Siltstone|overlies|13315|Muderong Shale|not specified|
20198|Windalia Radiolarite|overlies|13315|Muderong Shale|disconformity|
25758|Alexander Formation|overlies|26778|Mudjalla Sandstone Member|not specified|
8081|Hardman Formation|underlies|26778|Mudjalla Sandstone Member|not specified|
11877|Milyering Member|underlies|27210|Muiron Member|not specified|
