Related Stratno | Related unit name | Relation Type | Related Stratno | Stratigraphic Name |Contact Type | Comments  
11472|Maules Creek Formation|overlies|10280|Leard Formation|not specified|
585|Argylla Formation|overlies|28675|Leichhardt Volcanics|unconformity|
5911|Eastern Creek Volcanics|overlies|28675|Leichhardt Volcanics|unconformity|
27185|Magna Lynn Metabasalt|overlies|28675|Leichhardt Volcanics|unconformity|
11049|Makbat Sandstone|overlies|28675|Leichhardt Volcanics|not specified|
13635|Myally Subgroup|overlies|28675|Leichhardt Volcanics|unconformity|
15764|Quilalar Formation|overlies|28675|Leichhardt Volcanics|unconformity|
27755|Cromwell Metabasalt Member|underlies|10337|Lena Quartzite Member|conformity|
15163|Pickwick Metabasalt Member|overlies|10337|Lena Quartzite Member|conformity|
23961|Seventy Mile Range Group|is equivalent to|74541|Les Jumelles beds||
41783|Lizzie Creek Volcanic Group|overlies|35011|Leura Volcanics|not specified|
32161|Mount Benmore Volcanics|overlies|35011|Leura Volcanics|nonconformity|
18819|Unbunmaroo Member|overlies|24358|Lily Creek Sandstone Member|conformity|
9292|Karns Dolomite|underlies|10424|Limmen Sandstone|conformity|
11512|McArthur Group|underlies|10424|Limmen Sandstone|not specified|
26072|Nathan Group|underlies|10424|Limmen Sandstone|not specified|
11082|Malchi Formation|underlies|10451|Lion Creek Limestone|not specified|
14148|Nimbin Rhyolite|overlies|10455|Lismore Basalt|not specified|
3190|Bury Limestone|is equivalent to|23730|Lissoy Sandstone||partial equiv to upper parts Bury
4512|Cooladdi Dolomite|overlies|23730|Lissoy Sandstone|not specified|
6319|Etonvale Formation|overlies|23730|Lissoy Sandstone|unconformity|
10583|Log Creek Formation|underlies|23730|Lissoy Sandstone|not specified|
12516|Mount Birnie beds|overlies|10479|Little Burke Tillite|unconformity|
26091|Overhang Jaspilite|underlies|10479|Little Burke Tillite|unconformity|
3981|Chillagoe Formation|underlies|10487|Little River Coal Measures|not specified|
5157|Dalrymple Sandstone|overlies|10487|Little River Coal Measures|not specified|
25817|Bulimba Formation|overlies|24360|Littleton Dacite Member|unconformity|
26297|Carron Rhyolite|underlies|24360|Littleton Dacite Member|conformity|
24314|Idalia Rhyolite|overlies|24360|Littleton Dacite Member|not specified|
3284|Cadna-owie Formation|overlies|37190|Livingston Tillite Member|not specified|
3284|Cadna-owie Formation|underlies|37190|Livingston Tillite Member|disconformity|
845|Back Creek Group|overlies|41783|Lizzie Creek Volcanic Group|not specified|
2867|Bulgonunna Volcanic Group|underlies|41783|Lizzie Creek Volcanic Group|unconformity|
70433|Connors Volcanic Group|underlies|41783|Lizzie Creek Volcanic Group|not specified|
13216|Mount Wickham Rhyolite|overlies|41783|Lizzie Creek Volcanic Group|unconformity|
471|Annmore Quartz Monzodiorite|is intruded by|23733|Llandillo Granite||probably
9563|Kilmarnock Granodiorite|is intruded by|23733|Llandillo Granite||probably
23603|Fullarton River Group|underlies|25171|Llewellyn Creek Formation|not specified|
12978|Mount Norna Quartzite|overlies|25171|Llewellyn Creek Formation|conformity|
23397|Bobby Dazzler Rhyolite|underlies|23734|Locharwood Rhyolite|not specified|
12591|Mount Coolon Andesite|underlies|23734|Locharwood Rhyolite|not specified|
15227|Pinang Rhyolite|overlies|23734|Locharwood Rhyolite|not specified|
32037|Capella Creek Group|underlies|39682|Lochenbar Formation|not specified|
32045|Marble Waterhole beds|underlies|39682|Lochenbar Formation|not specified|
18102|Three Moon Conglomerate|overlies|39682|Lochenbar Formation|not specified|
32045|Marble Waterhole beds|underlies|32044|Lochenbar beds|disconformity|
18102|Three Moon Conglomerate|overlies|32044|Lochenbar beds|not specified|
15764|Quilalar Formation|overlies|10558|Lochness Formation|conformity|
18438|Torpedo Creek Quartzite|overlies|10558|Lochness Formation|not specified|
19939|Whitworth Quartzite|underlies|10558|Lochness Formation|conformity|
13663|Mytton Formation|overlies|10574|Lockup Well Limestone|not specified|
14851|Papilio Mudstone|overlies|10574|Lockup Well Limestone|not specified|
33939|Eastwood Formation|underlies|10583|Log Creek Formation|not specified|?unconformably
23730|Lissoy Sandstone|overlies|10583|Log Creek Formation|not specified|
27391|Dotswood Group|underlies|10586|Lollypop Formation|unconformity|
25942|Hardwick Formation|overlies|10586|Lollypop Formation|conformity|
25318|Myrtlevale Formation|underlies|10586|Lollypop Formation|conformity|
24760|Bracteata Mudstone|underlies|23736|Lomandra Limestone|conformity|
23555|Dosey Limestone|overlies|23736|Lomandra Limestone|not specified|
17386|Storm Hill Sandstone|overlies|23736|Lomandra Limestone|conformity|
26072|Nathan Group|overlies|10647|Looking Glass Formation|not specified|
16202|Rockhampton Group|underlies|32558|Lorray Formation|not specified|
7197|Gilbert River Formation|overlies|10666|Loth Formation|conformity|
8025|Hampstead Sandstone|underlies|10666|Loth Formation|conformity|
16481|Ruxton Formation|underlies|27293|Lyall Formation|not specified|
24550|Venetia Formation|underlies|27293|Lyall Formation|conformity|
19176|Wade beds|overlies|27293|Lyall Formation|not specified|
6018|Einasleigh Metamorphics|underlies|39611|Lyndbrook Complex||
39609|Oasis Metamorphics|is intruded by|39610|Lynwater Complex||
7050|Gatton Sandstone|underlies|10907|Ma Ma Creek Member|not specified|
8248|Heifer Creek Sandstone Member|overlies|10907|Ma Ma Creek Member|not specified|
291|Allaru Mudstone|underlies|10952|Mackunda Formation|conformity|
14592|Oodnadatta Formation|underlies|10952|Mackunda Formation|conformity|
20268|Winton Formation|overlies|10952|Mackunda Formation|not specified|
19303|Walloon Coal Measures|underlies|10956|Maclean Sandstone Member|not specified|
17143|Spear Siltstone|underlies|27472|Magazine Shale|not specified|
5829|Dundee Rhyodacite|overlies|36824|Magistrate Volcanic Member|not specified|
585|Argylla Formation|overlies|27185|Magna Lynn Metabasalt|conformity|
9136|Kalkadoon Granodiorite|underlies|27185|Magna Lynn Metabasalt|unconformity|
28675|Leichhardt Volcanics|underlies|27185|Magna Lynn Metabasalt|unconformity|
17256|Stanbroke Sandstone|overlies|27185|Magna Lynn Metabasalt|not specified|
645|Arthur Creek Formation|is equivalent to|11018|Mail Change Limestone||
5439|Devoncourt Limestone|is equivalent to|11018|Mail Change Limestone||
16164|Roaring Siltstone|is equivalent to|11018|Mail Change Limestone||
17180|Split Rock Sandstone|overlies|11018|Mail Change Limestone|not specified|
19024|V-Creek Limestone|underlies|11018|Mail Change Limestone|not specified|
9839|Koukandowie Formation|underlies|11031|Main Range Volcanics|not specified|
17500|Sugarloaf Metamorphics|underlies|11031|Main Range Volcanics|unconformity|
17861|Tarong beds|underlies|11031|Main Range Volcanics|unconformity|
19303|Walloon Coal Measures|underlies|11031|Main Range Volcanics|not specified|
20540|Woogaroo Subgroup|underlies|11031|Main Range Volcanics|unconformity|
28675|Leichhardt Volcanics|underlies|11049|Makbat Sandstone|not specified|
20124|Wills Creek Granite|underlies|11049|Makbat Sandstone|not specified|
24344|Korenan Oil Shale Member|underlies|24370|Makowata Oil Shale Member|conformity|
24498|Sonoma Member|overlies|24370|Makowata Oil Shale Member|conformity|
25687|Candlow Formation|underlies|24371|Malacura Sandstone|unconformity|
27818|Langdon River Mudstone|underlies|24371|Malacura Sandstone|unconformity|
24594|Yarman Formation|overlies|24371|Malacura Sandstone|conformity|
585|Argylla Formation|underlies|27187|Malbon Group|conformity|
26018|Mary Kathleen Group|overlies|27187|Malbon Group|not specified|
25525|Tewinga Group|underlies|27187|Malbon Group|not specified|
10451|Lion Creek Limestone|overlies|11082|Malchi Formation|not specified|
21534|Controversy Hill Rhyolite|overlies|23760|Maneater Granodiorite|not specified|
21534|Controversy Hill Rhyolite|underlies|23760|Maneater Granodiorite|not specified|
23003|Timber Top Volcanic Subgroup|is intruded by|23760|Maneater Granodiorite||
25976|Kolbar Formation|overlies|11201|Mant Basalt|not specified|
26072|Nathan Group|underlies|23762|Mantungula Formation|unconformity|
29342|Mount Clara beds|underlies|29340|Manumbar Metamorphics|not specified|
7826|Griman Creek Formation|underlies|69454|Maranoa Surface|not specified|
32044|Lochenbar beds|overlies|32045|Marble Waterhole beds|disconformity|
19303|Walloon Coal Measures|overlies|11255|Marburg Subgroup|not specified|
20540|Woogaroo Subgroup|underlies|11255|Marburg Subgroup|not specified|
780|Austral Downs Limestone|overlies|11326|Marion Formation|not specified|
14240|Noranside Limestone|overlies|11326|Marion Formation|not specified|
12441|Mount Albert Group|underlies|23765|Maronan Supergroup|not specified|
34197|Tommy Creek sequence|overlies|23765|Maronan Supergroup|not specified|
2259|Boondooma Igneous Complex|intrudes|11343|Maronghi Creek beds||
6265|Esk Formation|overlies|11343|Maronghi Creek beds|unconformity|
36985|Gilla Volcanics|overlies|11343|Maronghi Creek beds|unconformity|
18404|Toondahra Granite|intrudes|11343|Maronghi Creek beds||
25005|Gilberton Formation|underlies|23768|Marquis Rhyolite|unconformity|
585|Argylla Formation|underlies|11361|Marraba Volcanics|conformity|
25245|Mitakoodi Quartzite|overlies|11361|Marraba Volcanics|conformity|
20607|Woonona Coal|overlies|11364|Marrangaroo Conglomerate|not specified|
3284|Cadna-owie Formation|underlies|11374|Marree Subgroup|not specified|
10952|Mackunda Formation|overlies|11374|Marree Subgroup|conformity|
14854|Parabarana Sandstone|underlies|11374|Marree Subgroup|conformity|
8269|Hells Gate Rhyolite|underlies|11380|Marshs Creek Formation|disconformity|
349|Amamoor beds|underlies|11399|Marumba beds|unconformity|
2732|Bryden Formation|overlies|11399|Marumba beds||
27411|Gallangowan Granodiorite|underlies|11399|Marumba beds|unconformity|
29599|Jimna Phyllite|underlies|11399|Marumba beds|unconformity|
6639|Fiery Creek Volcanics|overlies|26018|Mary Kathleen Group|not specified|
8130|Haslingden Group|underlies|26018|Mary Kathleen Group|not specified|
27187|Malbon Group|underlies|26018|Mary Kathleen Group|not specified|
3148|Burrum Coal Measures|overlies|11409|Maryborough Formation|conformity|
6106|Elliott Formation|overlies|11409|Maryborough Formation|unconformity|
25933|Grahams Creek Formation|underlies|11409|Maryborough Formation|not specified|
13654|Myrtle Creek Sandstone|underlies|11409|Maryborough Formation|unconformity|
18119|Tiaro Coal Measures|underlies|11409|Maryborough Formation|unconformity|
6118|Elyuah Formation|overlies|26019|Mascotte Gneiss Complex|unconformity|
7486|Gold Creek Volcanics|underlies|25730|Masterton Sandstone|not specified|
8388|Hobblechain Rhyolite|underlies|25730|Masterton Sandstone|not specified|
17902|Tawallah Group|underlies|25730|Masterton Sandstone|unconformity|
20358|Wollogorang Formation|underlies|25730|Masterton Sandstone|disconformity|
10280|Leard Formation|underlies|11472|Maules Creek Formation|not specified|
15452|Porcupine Formation|overlies|11472|Maules Creek Formation|not specified|
2360|Bottletree Formation|is equivalent to|11485|May Downs Gneiss||
17589|Sybella Granite|intrudes|11485|May Downs Gneiss||
1130|Barney Creek Formation|overlies|11512|McArthur Group|not specified|
7486|Gold Creek Volcanics|underlies|11512|McArthur Group|not specified|
26072|Nathan Group|overlies|11512|McArthur Group|not specified|
17902|Tawallah Group|underlies|11512|McArthur Group|not specified|
17902|Tawallah Group|underlies|40831|McArthur Group, Lower|not specified|
6018|Einasleigh Metamorphics|underlies|28736|McBride Basalt|unconformity|
16726|Seigal Volcanics|underlies|26021|McDermott Formation|conformity|erosional contact in part
26142|Sly Creek Sandstone|overlies|26021|McDermott Formation|conformity|
8404|Hodgkinson Formation|underlies|23778|McIvor River Basalt|unconformity|
13577|Murta Formation|overlies|34588|McKinlay Member|not specified|
13738|Namur Sandstone|underlies|34588|McKinlay Member|not specified|
5157|Dalrymple Sandstone|underlies|26022|McLean Basalt|not specified|
8404|Hodgkinson Formation|underlies|26022|McLean Basalt|unconformity| - or faulted against
14246|Normanby Formation|underlies|26022|McLean Basalt|unconformity|
23571|Edmonds Creek Rhyolite|underlies|23780|McLennons Creek Rhyolite|conformity|
37738|Accident Subgroup|overlies|11575|McNamara Group|unconformity|
6639|Fiery Creek Volcanics|underlies|11575|McNamara Group|not specified|
12822|Mount Isa Group|is equivalent to|11575|McNamara Group||
17123|South Nicholson Group|overlies|11575|McNamara Group|unconformity|
17551|Surprise Creek Formation|underlies|11575|McNamara Group|unconformity|
20852|Yaringa Metamorphics|underlies|11575|McNamara Group|unconformity|
40828|McNamara Group, Upper|overlies|67841|McNamara Group, Lower|not specified|
67841|McNamara Group, Lower|underlies|40828|McNamara Group, Upper|not specified|
27810|Keelbottom Group|overlies|26026|Melon Creek Tonalite|not specified|
17850|Tareela Volcanics|overlies|26026|Melon Creek Tonalite|not specified|Contact is obscured, but is probably faulted.
33434|Fifer Creek Metamorphics|is intruded by|37120|Melrose Igneous Complex||
33432|Stuart River Granite|intrudes|37120|Melrose Igneous Complex||
11031|Main Range Volcanics|overlies|33428|Memerambi Granite|unconformity|
17861|Tarong beds|overlies|33428|Memerambi Granite|unconformity|
18232|Tirrawarra Sandstone|overlies|11718|Merrimelia Formation|conformity|
4727|Corella Formation|overlies|11776|Mick Creek Sandstone Member|unconformity|
13707|Namba Formation|underlies|11872|Millyera Formation|unconformity|
2891|Bulldog Shale|underlies|11952|Mirackina Conglomerate|unconformity|
14592|Oodnadatta Formation|underlies|11952|Mirackina Conglomerate|unconformity|
11472|Maules Creek Formation|overlies|77260|Mirrie Formation||
585|Argylla Formation|underlies|25245|Mitakoodi Quartzite|not specified|
27702|Ballara Quartzite|overlies|25245|Mitakoodi Quartzite|not specified|
11361|Marraba Volcanics|underlies|25245|Mitakoodi Quartzite|not specified|
26091|Overhang Jaspilite|overlies|25245|Mitakoodi Quartzite|not specified|
10487|Little River Coal Measures|is equivalent to|11980|Mitchell River Volcanics||
27864|Nychum Volcanics|is equivalent to|11980|Mitchell River Volcanics||
18425|Top Rocky Rhyolite|overlies|11983|Mitchiebo Volcanics|unconformity|
3624|Carlo Sandstone|underlies|11984|Mithaka Formation|conformity|
4859|Cravens Peak beds|overlies|11984|Mithaka Formation|unconformity|
25899|Ethabuka Sandstone|overlies|11984|Mithaka Formation|conformity|
15428|Poodyea Formation|overlies|11984|Mithaka Formation|conformity|
13391|Mullera Formation|underlies|11995|Mittiebah Sandstone|conformity|
5514|Dinner Creek Conglomerate|overlies|26744|Moah Creek beds|not specified|
16306|Rookwood Volcanics|underlies|26744|Moah Creek beds|unconformity|
18088|Thorntonia Limestone|underlies|12077|Monastery Creek Formation|disconformity|
8675|Inca Formation|overlies|12080|Monastery Creek Phosphorite Member|conformity|
16882|Siltstone Member|underlies|12080|Monastery Creek Phosphorite Member|not specified|
23942|Rolfe Creek Schist|underlies|12129|Monteagle Quartzite|conformity|
25477|Silver Hills Volcanics|overlies|12129|Monteagle Quartzite|unconformity|
20722|Wynyard Metamorphics|overlies|12129|Monteagle Quartzite|conformity|
2259|Boondooma Igneous Complex|underlies|12170|Mooga Sandstone||
3008|Bungil Formation|overlies|12170|Mooga Sandstone|not specified|
14635|Orallo Formation|underlies|12170|Mooga Sandstone|not specified|
4137|Clematis Group|underlies|12187|Moolayember Formation|conformity|
8610|Hutton Sandstone|overlies|12187|Moolayember Formation|unconformity|
15540|Precipice Sandstone|overlies|12187|Moolayember Formation|unconformity|
16860|Showgrounds Sandstone|underlies|12187|Moolayember Formation|conformity|
17026|Snake Creek Mudstone Member|underlies|12187|Moolayember Formation|conformity|
19432|Warang Sandstone|underlies|12187|Moolayember Formation|conformity|
27724|Breakaway Shale|overlies|12236|Moondarra Siltstone|conformity|
19533|Warrina Park Quartzite|underlies|12236|Moondarra Siltstone|unconformity|
23638|Greybank Volcanics|overlies|23805|Mooramin Granite|unconformity|
17242|Staircase Sandstone Member|overlies|24386|Moorooloo Mudstone Member|not specified|
12476|Mount Baldwin Formation|overlies|12305|Mopunga Group|disconformity|
29268|Exmoor Formation|underlies|12308|Moranbah Coal Measures|conformity|
26558|Fort Cooper Coal Measures|overlies|12308|Moranbah Coal Measures|conformity|
26118|Rangal Coal Measures|overlies|12308|Moranbah Coal Measures||
4749|Corrie Member|overlies|12359|Mort Member|conformity|
8952|Jiggamore Member|underlies|12359|Mort Member|conformity|
1501|Beril Peak Rhyolite|underlies|27497|Mosaic Gully Rhyolite|conformity|
26894|Shrimp Creek Rhyolite|overlies|27497|Mosaic Gully Rhyolite|unconformity|
6639|Fiery Creek Volcanics|underlies|12441|Mount Albert Group|not specified|
12822|Mount Isa Group|overlies|12441|Mount Albert Group|not specified|
38891|Berserker Group|overlies|32041|Mount Alma Formation|unconformity|
35048|Craigilee beds|underlies|32041|Mount Alma Formation|unconformity|
38890|Erebus beds|underlies|32041|Mount Alma Formation||
16202|Rockhampton Group|overlies|32041|Mount Alma Formation|disconformity|
4727|Corella Formation|is intruded by|24390|Mount Angelay Granite||
2891|Bulldog Shale|overlies|12461|Mount Anna Sandstone Member|conformity|
645|Arthur Creek Formation|overlies|12476|Mount Baldwin Formation|not specified|
7690|Grant Bluff Formation|underlies|12476|Mount Baldwin Formation|not specified|
18119|Tiaro Coal Measures|is intruded by|12504|Mount Bauple Syenite||
845|Back Creek Group|overlies|32161|Mount Benmore Volcanics|not specified|
27363|Carmila beds|overlies|32161|Mount Benmore Volcanics|not specified|
35011|Leura Volcanics|underlies|32161|Mount Benmore Volcanics|nonconformity|
11512|McArthur Group|underlies|12510|Mount Birch Sandstone|not specified|
1389|Beetle Creek Formation|overlies|12516|Mount Birnie beds|unconformity|
10479|Little Burke Tillite|underlies|12516|Mount Birnie beds|unconformity|
18088|Thorntonia Limestone|overlies|12516|Mount Birnie beds|disconformity|
27363|Carmila beds|underlies|33143|Mount Buffalo Rhyolite|not specified|
35006|Torsdale Volcanics|underlies|35013|Mount Bulgi Conglomerate Member|not specified|
27363|Carmila beds|overlies|35183|Mount Christian Granite|not specified|
21875|Gobongo Metamorphics|underlies|29342|Mount Clara beds|not specified|
13946|Neara Volcanics|overlies|29342|Mount Clara beds|not specified|
15428|Poodyea Formation|underlies|12590|Mount Coley Sinter|not specified|
23734|Locharwood Rhyolite|overlies|12591|Mount Coolon Andesite|not specified|
16520|Saint Anns Formation|underlies|12591|Mount Coolon Andesite|not specified|
6118|Elyuah Formation|overlies|12596|Mount Cornish Formation|not specified|
20740|Yackah beds|underlies|12596|Mount Cornish Formation|disconformity|
26398|Blackwall Breccia|underlies|12604|Mount Crosby Formation|unconformity|
4337|Colleges Conglomerate|overlies|12604|Mount Crosby Formation|not specified|
20540|Woogaroo Subgroup|overlies|39553|Mount Cross Igneous Complex|unconformity|
13183|Mount Warner Volcanics|overlies|32039|Mount Dick beds|not specified|
20740|Yackah beds|overlies|23816|Mount Dobbie Granite|nonconformity|
23653|Horse Pocket Volcanics|overlies|23817|Mount Douglas Formation|conformity|
15060|Percy Creek Volcanics|underlies|23817|Mount Douglas Formation|conformity|
5739|Ducabrook Formation|is equivalent to|12672|Mount Eclipse Sandstone||of Drummond Basin.
8404|Hodgkinson Formation|is intruded by|12714|Mount Formartine Granite||
1264|Battle Creek Formation|overlies|12764|Mount Gordon Sandstone|not specified|
2360|Bottletree Formation|underlies|12768|Mount Guide Quartzite|not specified|
5911|Eastern Creek Volcanics|overlies|12768|Mount Guide Quartzite|conformity|
401|Anakie Metamorphic Group|underlies|25279|Mount Hall Formation|not specified|
26866|Raymond Sandstone|overlies|25279|Mount Hall Formation|conformity|also lateral equivalent.
25477|Silver Hills Volcanics|underlies|25279|Mount Hall Formation|conformity|
17296|Star of Hope Formation|overlies|25279|Mount Hall Formation|conformity|
17932|Telemon Formation|underlies|25279|Mount Hall Formation|conformity|
26300|Daniel Creek Formation|overlies|26315|Mount Helpman Member|not specified|
26300|Daniel Creek Formation|underlies|26315|Mount Helpman Member|not specified|
1113|Barmundoo Formation|underlies|27089|Mount Holly Formation|not specified|
32037|Capella Creek Group|underlies|32043|Mount Hoopbound Formation|unconformity|
20268|Winton Formation|underlies|12804|Mount Howie Sandstone|disconformity|
5911|Eastern Creek Volcanics|underlies|12822|Mount Isa Group|not specified|
6639|Fiery Creek Volcanics|underlies|12822|Mount Isa Group|not specified|
8130|Haslingden Group|underlies|12822|Mount Isa Group|unconformity|
11575|McNamara Group|is equivalent to|12822|Mount Isa Group||
12441|Mount Albert Group|underlies|12822|Mount Isa Group|not specified|
17123|South Nicholson Group|overlies|12822|Mount Isa Group|not specified|
17551|Surprise Creek Formation|underlies|12822|Mount Isa Group|not specified|
17589|Sybella Granite|intrudes|12822|Mount Isa Group||
5619|Doomadgee Formation|overlies|12886|Mount Les Siltstone|disconformity|
19228|Walford Dolomite|underlies|12886|Mount Les Siltstone|conformity|
4968|Croydon Volcanic Group|underlies|36451|Mount Little Volcanic Group|unconformity|
7065|Gayndah Formation|underlies|12910|Mount Marcella Volcanics|not specified|
7945|Gympie Group|underlies|12910|Mount Marcella Volcanics|not specified|
349|Amamoor beds|overlies|23825|Mount Mia Serpentinite|not specified|
21875|Gobongo Metamorphics|underlies|23825|Mount Mia Serpentinite|not specified|
32043|Mount Hoopbound Formation|overlies|34036|Mount Morgan Trondhjemite|not specified|
27972|Breccia Creek Rhyolite|underlies|26767|Mount Mulligan Coal Measures|not specified|
8404|Hodgkinson Formation|underlies|26767|Mount Mulligan Coal Measures|unconformity|
15048|Pepper Pot Sandstone|overlies|26767|Mount Mulligan Coal Measures|not specified|Discordant contact
401|Anakie Metamorphic Group|is intruded by|23827|Mount Newsome Granodiorite||
23611|Gem Park Granite|is intruded by|23827|Mount Newsome Granodiorite||
26623|Hoy Basalt|intrudes|23827|Mount Newsome Granodiorite||
9383|Keilambete Tonalite|intrudes|23827|Mount Newsome Granodiorite||Probably
25477|Silver Hills Volcanics|overlies|23827|Mount Newsome Granodiorite|unconformity|
19883|Whitdale Granodiorite|is intruded by|23827|Mount Newsome Granodiorite||
25171|Llewellyn Creek Formation|underlies|12978|Mount Norna Quartzite|conformity|
18370|Toole Creek Volcanics|overlies|12978|Mount Norna Quartzite|conformity|
9563|Kilmarnock Granodiorite|is faulted against|23828|Mount Observatory Granite||
12129|Monteagle Quartzite|is intruded by|23828|Mount Observatory Granite||
25038|Gunpowder Creek Formation|underlies|34045|Mount Oxide Chert|unconformity|
14857|Paradise Creek Formation|overlies|34045|Mount Oxide Chert|conformity|
27810|Keelbottom Group|overlies|27648|Mount Podge Limestone|not specified|
27228|Running River Metamorphics|underlies|27648|Mount Podge Limestone|unconformity|
25477|Silver Hills Volcanics|underlies|27846|Mount Rankin Formation|disconformity|
15615|Proserpine Volcanics|overlies|75661|Mount Rooper Rhyolite|unconformity|
27642|Conical Knob Microgranite|overlies|23832|Mount Rous Microgranodiorite|not specified|
23504|Cook Microgranite|underlies|23832|Mount Rous Microgranodiorite|not specified|
18088|Thorntonia Limestone|overlies|23837|Mount Tietkens Granite Complex|nonconformity|
262|Algebuckina Sandstone|overlies|13151|Mount Toondina Formation|unconformity|
13654|Myrtle Creek Sandstone|is intruded by|13158|Mount Urah Granodiorite||
18119|Tiaro Coal Measures|is intruded by|13158|Mount Urah Granodiorite||
32039|Mount Dick beds|underlies|13183|Mount Warner Volcanics|not specified|
32036|Raspberry Creek Formation|overlies|13183|Mount Warner Volcanics|not specified|
41783|Lizzie Creek Volcanic Group|underlies|13216|Mount Wickham Rhyolite|unconformity|
13235|Mount Windsor Volcanics|underlies|13216|Mount Wickham Rhyolite|unconformity|
23922|Puddler Creek Formation|underlies|13235|Mount Windsor Volcanics|conformity|
24044|Trooper Creek Formation|overlies|13235|Mount Windsor Volcanics|not specified|
23388|Bimurra Volcanics|underlies|13251|Mount Wyatt Formation|unconformity|
2867|Bulgonunna Volcanic Group|overlies|13251|Mount Wyatt Formation|unconformity|
16520|Saint Anns Formation|overlies|13251|Mount Wyatt Formation|not specified|
25477|Silver Hills Volcanics|underlies|13251|Mount Wyatt Formation|not specified|
3981|Chillagoe Formation|underlies|13259|Mountain Creek Conglomerate|not specified|
27363|Carmila beds|overlies|41786|Mountain View Volcanics|not specified|
2259|Boondooma Igneous Complex|intrudes|33436|Mountefontein Metamorphics||
33435|Chahpingah Meta-Igneous Complex|overlies|33436|Mountefontein Metamorphics|not specified|
33435|Chahpingah Meta-Igneous Complex|underlies|33436|Mountefontein Metamorphics|not specified|
6451|Eyre Formation|overlies|76152|Muckabunnya Formation|unconformity|
13738|Namur Sandstone|overlies|76152|Muckabunnya Formation|unconformity|
1024|Banana Formation|is equivalent to|26062|Muggleton Formation|conformity|
21399|Burunga Formation|overlies|26062|Muggleton Formation|conformity|
26174|Tinowon Formation|overlies|26062|Muggleton Formation|conformity|
6451|Eyre Formation|overlies|26063|Mulga Downs Group|not specified|
13259|Mountain Creek Conglomerate|overlies|23844|Mulgrave Formation|not specified|
23929|Quadroy Conglomerate|overlies|23844|Mulgrave Formation|not specified|Locally under; or faulted against
17123|South Nicholson Group|underlies|13380|Mullaman beds|unconformity|
4338|Colless Volcanics|overlies|13391|Mullera Formation|unconformity|
24864|Constance Sandstone|underlies|13391|Mullera Formation|conformity|
13380|Mullaman beds|overlies|13391|Mullera Formation|unconformity|
18135|Tidna Sandstone|overlies|13391|Mullera Formation|conformity|
7137|Georgina Limestone|overlies|13468|Mungerebar Limestone|conformity|
14173|Ninmaroo Formation|overlies|13468|Mungerebar Limestone|disconformity|
17310|Steamboat Sandstone|underlies|13468|Mungerebar Limestone|conformity|
29342|Mount Clara beds|overlies|29598|Murdering Creek Metamorphics|not specified|
4151|Cliffdale Volcanics|overlies|13528|Murphy Metamorphics|unconformity|
14123|Nicholson Granite Complex|intrudes|13528|Murphy Metamorphics||
3284|Cadna-owie Formation|overlies|13577|Murta Formation|conformity|Boundary is conformable and transitional.
3284|Cadna-owie Formation|overlies|13577|Murta Formation|conformity|
8476|Hooray Sandstone|is equivalent to|13577|Murta Formation||Upper part of Hooray equiv to Murta Fm
13738|Namur Sandstone|underlies|13577|Murta Formation|not specified|
14854|Parabarana Sandstone|overlies|13577|Murta Formation|conformity|
19796|Westbourne Formation|underlies|13577|Murta Formation|not specified|
6221|Epsilon Formation|overlies|13586|Murteree Shale|conformity|
14936|Patchawarra Formation|underlies|13586|Murteree Shale|conformity|
5911|Eastern Creek Volcanics|underlies|13635|Myally Subgroup|conformity|
6432|Ewen Granite|intrudes|13635|Myally Subgroup||
25158|Leander Quartzite|underlies|13635|Myally Subgroup|not specified|
12768|Mount Guide Quartzite|underlies|13635|Myally Subgroup|not specified|
15764|Quilalar Formation|overlies|13635|Myally Subgroup|conformity|
18438|Torpedo Creek Quartzite|overlies|13635|Myally Subgroup|not specified|
2652|Brooweena Formation|underlies|13654|Myrtle Creek Sandstone|unconformity|
25933|Grahams Creek Formation|overlies|13654|Myrtle Creek Sandstone|not specified|
11409|Maryborough Formation|overlies|13654|Myrtle Creek Sandstone|unconformity|
18119|Tiaro Coal Measures|overlies|13654|Myrtle Creek Sandstone|conformity|
27391|Dotswood Group|underlies|25318|Myrtlevale Formation|unconformity|
9065|Julia Formation|underlies|25318|Myrtlevale Formation|conformity|
10586|Lollypop Formation|overlies|25318|Myrtlevale Formation|conformity|
23435|Bulgeri Formation|overlies|13663|Mytton Formation|unconformity|
27078|Chinaman Creek Limestone|underlies|13663|Mytton Formation|conformity|
14851|Papilio Mudstone|underlies|13663|Mytton Formation|conformity|
5622|Doonbara Formation|is equivalent to|13707|Namba Formation||tentatively correlated (Wopfner, 1974)
6287|Etadunna Formation|is equivalent to|13707|Namba Formation||lateral equivalent
6451|Eyre Formation|underlies|13707|Namba Formation|disconformity|
23959|Scrubby Creek Rhyolite|underlies|23859|Namul Dacite|disconformity|
1729|Birkhead Formation|underlies|13738|Namur Sandstone|conformity|
3284|Cadna-owie Formation|overlies|13738|Namur Sandstone|conformity|
6451|Eyre Formation|overlies|13738|Namur Sandstone|unconformity|locally
8476|Hooray Sandstone|is equivalent to|13738|Namur Sandstone||lower part of Hooray equiv to Namur
13577|Murta Formation|overlies|13738|Namur Sandstone|not specified|
