Related Stratno | Related unit name | Relation Type | Related Stratno | Stratigraphic Name |Contact Type | Comments  
5300|Dean Quartzite|overlies|33810|Kulail Sandstone|conformity|
14866|Parara Limestone|overlies|9889|Kulpara Formation|unconformity|
20277|Winulta Formation|underlies|9889|Kulpara Formation|conformity|
5300|Dean Quartzite|overlies|42439|Kulpitjata Suite|not specified|
14490|Ochre Cove Formation|overlies|32546|Kurrajong Formation|conformity|Gradational contact.
9325|Katipiri Formation|overlies|9947|Kutjitara Formation|not specified|
18227|Tirari Formation|underlies|9947|Kutjitara Formation|not specified|
6976|Gambier Limestone|overlies|9990|Lacepede Formation|not specified|
9755|Kongorong Sand|underlies|9990|Lacepede Formation|not specified|
26477|Christine Judith Conglomerate|overlies|10001|Lady Don Quartzite|not specified|
9330|Katnook Sandstone|overlies|10030|Laira Formation|not specified|
15555|Pretty Hill Formation|underlies|10030|Laira Formation|not specified|
26354|Aroona Creek Limestone|underlies|10045|Lake Frome Group|not specified|
20300|Wirrealpa Limestone|underlies|10045|Lake Frome Group|not specified|
27309|Chandabooka Dacite|overlies|25985|Lake Gairdner Rhyolite|not specified|
23088|Ungoolya Group|overlies|34762|Lake Maurice Group||
8504|Horseshoe Bend Shale|overlies|10170|Langra Formation|conformity|
11667|Mereenie Sandstone|underlies|10170|Langra Formation|conformity|
27881|Polly Conglomerate|underlies|10170|Langra Formation|conformity|
10170|Langra Formation|overlies|10184|Larapinta Group|not specified|
11667|Mereenie Sandstone|overlies|10184|Larapinta Group|not specified|
15091|Pertaoorrta Group|underlies|10184|Larapinta Group|not specified|
10081|Lakes Entrance Formation|overlies|10217|Latrobe Group|not specified|
15555|Pretty Hill Formation|underlies|34333|Laura Formation|not specified|
7315|Glanville Formation|underlies|10273|Le Hunte Formation|not specified|
16502|Saddleworth Formation|underlies|10286|Leasingham Quartzite Member|unconformity|
18515|Townsend Quartzite|underlies|10298|Lefroy Formation|conformity|
17624|Table Hill Volcanics|underlies|10343|Lennis Sandstone|unconformity|
24496|Six Mile Bore Member|underlies|24359|Linns Springs Member|not specified|
24519|Third Plain Creek Member|overlies|24359|Linns Springs Member|not specified|
3284|Cadna-owie Formation|overlies|37190|Livingston Tillite Member|not specified|
3284|Cadna-owie Formation|underlies|37190|Livingston Tillite Member|disconformity|
8225|Heavitree Quartzite|overlies|41847|Lizard Schist|unconformity|
2203|Bookpurnong Formation|overlies|35339|Loddon River Group||
10987|Madura Formation|overlies|10656|Loongana Formation|conformity|
571|Areyonga Formation|overlies|10686|Loves Creek Member|not specified|
27416|Gillen Member|underlies|10686|Loves Creek Member|not specified|
1918|Blanchetown Clay|overlies|10825|Loxton Sand||
2203|Bookpurnong Formation|underlies|10825|Loxton Sand|conformity|
3322|Calivil Formation|is interbedded with|10825|Loxton Sand||
16036|Renmark Group|underlies|10825|Loxton Sand||
25474|Shepparton Formation|overlies|10825|Loxton Sand||
17624|Table Hill Volcanics|overlies|35680|Lungkarta Formation|not specified|
17624|Table Hill Volcanics|overlies|10871|Lupton Formation|unconformity|
18515|Townsend Quartzite|underlies|10871|Lupton Formation|unconformity|
16761|Serle Conglomerate|overlies|10890|Lyndhurst Formation|not specified|
291|Allaru Mudstone|underlies|10952|Mackunda Formation|conformity|
11374|Marree Subgroup|underlies|10952|Mackunda Formation||
14592|Oodnadatta Formation|underlies|10952|Mackunda Formation|conformity|
20268|Winton Formation|overlies|10952|Mackunda Formation|not specified|
26403|Blowhole Creek Siltstone Member|overlies|10980|Madigan Inlet Member|conformity|
25940|Hampton Sandstone|overlies|10987|Madura Formation|disconformity|
10656|Loongana Formation|underlies|10987|Madura Formation|conformity|
18405|Toondi Formation|overlies|10987|Madura Formation|not specified|
7672|Grampians Group|overlies|26716|Mafeking Granodiorite|not specified|
15448|Pooraka Formation|overlies|35610|Mailman Gap Member|unconformity|
854|Backstairs Passage Formation|underlies|22244|Malabena Sandstone Member|unconformity|
21536|Cooalinga Sandstone Member|is equivalent to|22244|Malabena Sandstone Member||
26926|Tapanappa Formation|overlies|22244|Malabena Sandstone Member|conformity|
18227|Tirari Formation|overlies|11147|Mampuwordu Sand|not specified|
540|Arburee Rhyolite|overlies|11173|Mangaroongah Dacite|conformity|
3975|Childera Dacite|underlies|11173|Mangaroongah Dacite|conformity|
25918|Garford Formation|is equivalent to|67962|Mangatitja Formation||
6337|Ettrick Formation|underlies|11187|Mannum Formation|not specified|
31518|Finniss Formation|overlies|11187|Mannum Formation|conformity|
6976|Gambier Limestone|underlies|11187|Mannum Formation|not specified|
41897|Anthony Member|overlies|41895|Maralinga Member|not specified|
34767|Munda Group|overlies|28212|Marla Group||
22509|Narana Formation|underlies|28212|Marla Group|unconformity|
23088|Ungoolya Group|underlies|28212|Marla Group|unconformity|
25819|Bungaree Quartzite|underlies|34759|Marola Sandstone Member|unconformity|
25481|Skillogalee Dolomite|overlies|34759|Marola Sandstone Member|not specified|
3284|Cadna-owie Formation|underlies|11374|Marree Subgroup|not specified|
10952|Mackunda Formation|overlies|11374|Marree Subgroup|conformity|
14854|Parabarana Sandstone|underlies|11374|Marree Subgroup|conformity|
6152|Emu Bay Shale|overlies|75586|Marsden Sandstone|unconformity|
19901|White Point Conglomerate|underlies|75586|Marsden Sandstone|conformity|
6118|Elyuah Formation|overlies|26019|Mascotte Gneiss Complex|unconformity|
1901|Blanche Point Formation|overlies|27190|Maslin Sands|not specified|
3506|Cape Jervis Formation|underlies|27190|Maslin Sands|not specified|
18473|Tortachilla Limestone|overlies|27190|Maslin Sands|not specified|
14994|Pebble Point Formation|overlies|68588|Massacre Shale|not specified|
26944|Timboon Sandstone|underlies|68588|Massacre Shale|not specified|
3322|Calivil Formation|underlies|11464|Maude Basalt||
27039|Broadview Schist|underlies|23777|McGregor Volcanics|not specified|
26473|Charleston Granite|intrudes|23777|McGregor Volcanics||
7059|Gawler Range Volcanics|intrudes|23777|McGregor Volcanics||
26613|Hiltaba Suite|intrudes|23777|McGregor Volcanics||
12217|Moonabie Formation|intermingles with|23777|McGregor Volcanics||
12217|Moonabie Formation|overlies|23777|McGregor Volcanics|not specified|
13577|Murta Formation|overlies|34588|McKinlay Member|not specified|
13738|Namur Sandstone|underlies|34588|McKinlay Member|not specified|
26941|Tickera Granite|underlies|28742|Melton Limestone|not specified|
28212|Marla Group|overlies|34771|Mena Mudstone Member|unconformity|
34807|Munta Limestone Member|underlies|34771|Mena Mudstone Member|conformity|
29842|Peryhumuck Formation|underlies|29843|Meningie Well Formation|not specified|
5489|Dilwyn Formation|underlies|11654|Mepunga Formation|disconformity|
6976|Gambier Limestone|overlies|11654|Mepunga Formation|not specified|
13904|Narrawaturk Marl|overlies|11654|Mepunga Formation|conformity|
13524|Murnaroo Sandstone|overlies|34530|Meramangye Formation|conformity|
22953|Tarlina Sandstone|underlies|34530|Meramangye Formation|conformity|
6661|Finke Group|overlies|11667|Mereenie Sandstone|conformity|
8504|Horseshoe Bend Shale|overlies|11667|Mereenie Sandstone|conformity|
10170|Langra Formation|overlies|11667|Mereenie Sandstone|conformity|
10184|Larapinta Group|underlies|11667|Mereenie Sandstone|not specified|
27881|Polly Conglomerate|overlies|11667|Mereenie Sandstone|conformity|
3106|Burra Group|underlies|26734|Merinjina Tillite|unconformity|
17814|Tapley Hill Formation|overlies|26734|Merinjina Tillite|conformity|
18197|Tindelpina Shale Member|overlies|26734|Merinjina Tillite|disconformity|
28415|Bunkers Sandstone|overlies|34792|Mernmerna Formation|disconformity|
12300|Moorowie Formation|overlies|34792|Mernmerna Formation||
14640|Oraparinna Shale|overlies|34792|Mernmerna Formation|not specified|
24491|Second Plain Creek Member|underlies|34792|Mernmerna Formation|not specified|
20045|Wilkawillina Limestone|underlies|34792|Mernmerna Formation|unconformity|in part
20297|Wirrapowie Limestone|underlies|34792|Mernmerna Formation|not specified|
4595|Coombool Member|overlies|11702|Merreti Member|not specified|
26114|Pyap Member|underlies|11702|Merreti Member|not specified|
18232|Tirrawarra Sandstone|overlies|11718|Merrimelia Formation|conformity|
23690|Katunga Dolomite|underlies|11821|Middleback Subgroup|conformity|
25753|Warrow Quartzite|underlies|11821|Middleback Subgroup|not specified|
24130|Yadnarie Schist|overlies|11821|Middleback Subgroup|not specified|
15122|Petrel Cove Formation|underlies|11826|Middleton Sandstone|not specified|
1626|Billa Kalina Clay Member|underlies|11846|Millers Creek Dolomite Member|not specified|
23531|Danae Conglomerate Member|underlies|11846|Millers Creek Dolomite Member|not specified|
26491|Coomb Spring Formation|overlies|11872|Millyera Formation||
4602|Coonarbine Formation|overlies|11872|Millyera Formation||
25901|Eurinilla Formation|overlies|11872|Millyera Formation|conformity|and interdigitates with
13707|Namba Formation|underlies|11872|Millyera Formation|unconformity|
26216|Willawortina Formation|underlies|11872|Millyera Formation|conformity|and locally intertongues with
25953|Hutchison Group|overlies|25679|Miltalie Gneiss|unconformity|
27899|Sleaford Complex|underlies|25679|Miltalie Gneiss|not specified|
1988|Blue Hills Sandstone|underlies|34768|Mimili Formation|disconformity|
14866|Parara Limestone|underlies|28756|Minlaton Formation|not specified|
27885|Ramsay Limestone|overlies|28756|Minlaton Formation|not specified|
20277|Winulta Formation|underlies|28756|Minlaton Formation|unconformity|
1988|Blue Hills Sandstone|underlies|11940|Mintabie beds|not specified|
29922|Cartu beds|underlies|11940|Mintabie beds|not specified|
2891|Bulldog Shale|underlies|11952|Mirackina Conglomerate|unconformity|
27208|Mount Willoughby Limestone|overlies|11952|Mirackina Conglomerate|disconformity|
14592|Oodnadatta Formation|underlies|11952|Mirackina Conglomerate|unconformity|
18515|Townsend Quartzite|overlies|11971|Mission Group|not specified|
16036|Renmark Group|overlies|26036|Monash Formation|unconformity|
18976|Urana Formation|underlies|26036|Monash Formation|unconformity|
27940|Woolshed Flat Shale|overlies|26747|Montacute Dolomite|unconformity|
26354|Aroona Creek Limestone|underlies|28766|Moodlatana Formation|not specified|
935|Balcoracana Formation|overlies|28766|Moodlatana Formation|not specified|
20300|Wirrealpa Limestone|underlies|28766|Moodlatana Formation||
25953|Hutchison Group|is intruded by|27839|Moody Suite||
27899|Sleaford Complex|is intruded by|27839|Moody Suite||
8610|Hutton Sandstone|overlies|12187|Moolayember Formation|unconformity|
12287|Moorillah Siltstone Member|overlies|12195|Moolooloo Siltstone Member||
14329|Nuccaleena Formation|underlies|12195|Moolooloo Siltstone Member|not specified|
25748|Seacliff Sandstone|underlies|12195|Moolooloo Siltstone Member||
26473|Charleston Granite|intrudes|12217|Moonabie Formation||
27751|Corunna Conglomerate|overlies|12217|Moonabie Formation|not specified|
74010|Cultana Subsuite|intrudes|12217|Moonabie Formation||
7059|Gawler Range Volcanics|intrudes|12217|Moonabie Formation||
26613|Hiltaba Suite|intrudes|12217|Moonabie Formation||
23777|McGregor Volcanics|intermingles with|12217|Moonabie Formation||
23777|McGregor Volcanics|underlies|12217|Moonabie Formation|not specified|
4468|Coobowie Limestone|overlies|12225|Moonan Formation|conformity|
17270|Stansbury Limestone|underlies|12225|Moonan Formation|not specified|
39166|Doora Member|is interbedded with|39174|Moonta Porphyry Member||
20277|Winulta Formation|overlies|39174|Moonta Porphyry Member|unconformity|
24329|Kalladeina Formation|overlies|27294|Mooracoochie Volcanics|unconformity|
22621|Pando Formation|underlies|27294|Mooracoochie Volcanics|conformity|interfingering
26375|Bayley Range Siltstone Member|overlies|12287|Moorillah Siltstone Member||
12195|Moolooloo Siltstone Member|underlies|12287|Moorillah Siltstone Member||
1918|Blanchetown Clay|overlies|12292|Moorna Formation|not specified|
16542|Saint Kilda Formation|overlies|26042|Moornaba Sand|not specified|
19958|Wiabuna Formation|underlies|26042|Moornaba Sand|not specified|
1645|Billy Creek Formation|overlies|12300|Moorowie Formation|unconformity|
23492|Coads Hill Member|overlies|12300|Moorowie Formation||
34792|Mernmerna Formation|underlies|12300|Moorowie Formation|not specified|
12596|Mount Cornish Formation|underlies|12305|Mopunga Group|disconformity|
20148|Wilpena Group|underlies|26314|Moralana Supergroup|disconformity|
19865|Wheepool Rhyolite|underlies|27201|Mordinyabee Rhyodacite|not specified|
26241|Yantea Rhyodacite|overlies|27201|Mordinyabee Rhyodacite|not specified|
29838|Tommie Wattie Formation|overlies|29837|Morialpa Migmatite|conformity|
2891|Bulldog Shale|overlies|12461|Mount Anna Sandstone Member|conformity|
6073|Elkera Formation|underlies|12476|Mount Baldwin Formation|unconformity|
8684|Indulkana Shale|overlies|12576|Mount Chandler Sandstone|not specified|
28212|Marla Group|underlies|12576|Mount Chandler Sandstone|disconformity|
17624|Table Hill Volcanics|underlies|12576|Mount Chandler Sandstone||
18532|Trainor Hill Sandstone|underlies|12576|Mount Chandler Sandstone|disconformity|
6118|Elyuah Formation|overlies|12596|Mount Cornish Formation|not specified|
353|Amberoona Formation|underlies|27500|Mount Curtis Tillite|not specified|
1009|Balparana Sandstone|overlies|27500|Mount Curtis Tillite|not specified|
6841|Fortress Hill Formation|underlies|27500|Mount Curtis Tillite|not specified|
18582|Trezona Formation|underlies|27500|Mount Curtis Tillite|not specified|
5300|Dean Quartzite|overlies|12780|Mount Harris Basalt|not specified|
35883|Ethiudna Subgroup|underlies|35886|Mount Howden Subgroup|not specified|
35884|Saltbush Subgroup|underlies|35886|Mount Howden Subgroup|not specified|
20268|Winton Formation|underlies|12804|Mount Howie Sandstone|disconformity|
34536|Apamurra Formation|overlies|34769|Mount Johns Conglomerate Member|conformity|
24164|Arcoeillinna Sandstone|underlies|34769|Mount Johns Conglomerate Member|disconformity|
27273|Hideaway Well Member|overlies|23824|Mount Mantell Member|conformity|
20498|Woodendinna Dolomite|underlies|23824|Mount Mantell Member|conformity|
26304|Fountain Spring Beds|underlies|26054|Mount Margaret Quartzite|conformity|
25481|Skillogalee Dolomite|overlies|26054|Mount Margaret Quartzite|conformity|
6822|Fork Tree Limestone|is equivalent to|25287|Mount McDonnell Formation||
9889|Kulpara Formation|underlies|25287|Mount McDonnell Formation||
17357|Stokes Bay Sandstone|overlies|25287|Mount McDonnell Formation|conformity|transitional
75705|Varavaranha Formation|is intruded by|12971|Mount Neill Granite||
21049|Yudnamutana Subgroup|overlies|12992|Mount Painter Complex|unconformity|
30072|Morum Formation|underlies|13080|Mount Salt Formation|not specified|
19410|Wangkonda Formation|overlies|13133|Mount Terrible Formation|not specified|
20148|Wilpena Group|underlies|13133|Mount Terrible Formation|disconformity|
262|Algebuckina Sandstone|overlies|13151|Mount Toondina Formation|unconformity|
17451|Stuart Range Formation|underlies|13151|Mount Toondina Formation|conformity|
12467|Mount Arrowsmith Volcanics|is faulted against|13247|Mount Wright Volcanics||and underlying
6451|Eyre Formation|overlies|76152|Muckabunnya Formation|unconformity|
13738|Namur Sandstone|overlies|76152|Muckabunnya Formation|unconformity|
7072|Gearle Siltstone|overlies|13315|Muderong Shale|not specified|
25749|Thackaringa Group|overlies|29225|Mulculca Formation|not specified|
381|Amphitheatre Group|underlies|26063|Mulga Downs Group|not specified|
6451|Eyre Formation|overlies|26063|Mulga Downs Group|not specified|
7429|Glenloth Granite|intrudes|28826|Mulgathing Complex||
9889|Kulpara Formation|underlies|13402|Muloowurtie Formation|unconformity|
26125|Rogue Formation|overlies|13402|Muloowurtie Formation|unconformity|
67983|Throoka Silt|overlies|13402|Muloowurtie Formation||
28212|Marla Group|underlies|34767|Munda Group||
18822|Undalya Quartzite|overlies|24409|Mundallio Subgroup|not specified|
27940|Woolshed Flat Shale|overlies|24409|Mundallio Subgroup|unconformity|
34771|Mena Mudstone Member|overlies|34807|Munta Limestone Member|conformity|
22509|Narana Formation|overlies|22479|Munyarai Formation|unconformity|
22945|Tanana Formation|underlies|22479|Munyarai Formation|conformity|
31514|Bryant Creek Formation|overlies|31511|Murbko Marl Member|not specified|
31513|Glenforslan Formation|underlies|31511|Murbko Marl Member|not specified|
34530|Meramangye Formation|underlies|13524|Murnaroo Sandstone|not specified|
16248|Rodda beds|overlies|13524|Murnaroo Sandstone|not specified|
23088|Ungoolya Group|overlies|13524|Murnaroo Sandstone|not specified|
5765|Duff Creek beds|underlies|24411|Murrana Beds|not specified|
16036|Renmark Group|underlies|13544|Murray Group|not specified|
3284|Cadna-owie Formation|overlies|13577|Murta Formation|conformity|Boundary is conformable and transitional.
3284|Cadna-owie Formation|overlies|13577|Murta Formation|conformity|
8476|Hooray Sandstone|is equivalent to|13577|Murta Formation||Upper part of Hooray equiv to Murta Fm
13738|Namur Sandstone|underlies|13577|Murta Formation|not specified|
14854|Parabarana Sandstone|overlies|13577|Murta Formation|conformity|
19796|Westbourne Formation|underlies|13577|Murta Formation|not specified|
6221|Epsilon Formation|overlies|13586|Murteree Shale|conformity|
14936|Patchawarra Formation|underlies|13586|Murteree Shale|conformity|
18515|Townsend Quartzite|overlies|13596|Musgrave Complex|unconformity|
29842|Peryhumuck Formation|underlies|29846|Mustering Paddock Formation|not specified|
29847|Telechie Sulphide Member|overlies|29846|Mustering Paddock Formation|not specified|
29844|Weekeroo Formation|underlies|29846|Mustering Paddock Formation|not specified|
7460|Gnalta Group|underlies|72958|Mutawintji Group|unconformity|
27039|Broadview Schist|overlies|23856|Myola Volcanics|not specified|
25953|Hutchison Group|underlies|23856|Myola Volcanics|not specified|
25481|Skillogalee Dolomite|underlies|28841|Myrtle Springs Formation|conformity|
7090|Geera Clay|is equivalent to|74868|Mystic Park Formation||
668|Arumbera Sandstone|underlies|24417|Namatjira Formation|conformity|
5622|Doonbara Formation|is equivalent to|13707|Namba Formation||tentatively correlated (Wopfner, 1974)
6287|Etadunna Formation|is equivalent to|13707|Namba Formation||lateral equivalent
6451|Eyre Formation|underlies|13707|Namba Formation|disconformity|
11872|Millyera Formation|overlies|13707|Namba Formation||
26216|Willawortina Formation|overlies|13707|Namba Formation|unconformity|
1729|Birkhead Formation|underlies|13738|Namur Sandstone|conformity|
3284|Cadna-owie Formation|overlies|13738|Namur Sandstone|conformity|
6451|Eyre Formation|overlies|13738|Namur Sandstone|unconformity|locally
8476|Hooray Sandstone|is equivalent to|13738|Namur Sandstone||lower part of Hooray equiv to Namur
13577|Murta Formation|overlies|13738|Namur Sandstone|not specified|
5752|Duddo Limestone|overlies|41179|Nangeela Formation|not specified|
6363|Eumeralla Formation|overlies|41179|Nangeela Formation|not specified|
14685|Otway Group|overlies|41179|Nangeela Formation|not specified|
4673|Copley Quartzite|underlies|26317|Nankabunyana Formation|conformity|
27258|Wortupa Quartzite|underlies|26317|Nankabunyana Formation|conformity|
24591|Yadlamalka Formation|overlies|26317|Nankabunyana Formation|conformity|
25481|Skillogalee Dolomite|underlies|24419|Napoleon Megabreccia Member|not specified|
4976|Cuddapan Formation|overlies|13823|Nappamerri Group|unconformity|
7182|Gidgealpa Group|underlies|13823|Nappamerri Group|disconformity|
8610|Hutton Sandstone|overlies|13823|Nappamerri Group|not specified|
18357|Toolachee Formation|underlies|13823|Nappamerri Group|conformity|
28212|Marla Group|overlies|22509|Narana Formation|unconformity|
22479|Munyarai Formation|underlies|22509|Narana Formation|not specified|
22945|Tanana Formation|underlies|22509|Narana Formation|not specified|
7672|Grampians Group|overlies|37331|Nargoon Group|unconformity|
16036|Renmark Group|overlies|37331|Nargoon Group|not specified|
25474|Shepparton Formation|overlies|37331|Nargoon Group|not specified|
1645|Billy Creek Formation|overlies|13858|Narina Greywacke|not specified|
14640|Oraparinna Shale|underlies|13858|Narina Greywacke|not specified|
25918|Garford Formation|underlies|23865|Narlaby Formation|not specified|
75724|Kalkarindji Suite|underlies|37962|Narpa Group|unconformity|
4157|Clifton Formation|overlies|13904|Narrawaturk Marl|disconformity|
5489|Dilwyn Formation|underlies|13904|Narrawaturk Marl|conformity|
7107|Gellibrand Marl|overlies|13904|Narrawaturk Marl||
21910|Greenways Member|overlies|13904|Narrawaturk Marl|conformity|
11654|Mepunga Formation|underlies|13904|Narrawaturk Marl|conformity|
24591|Yadlamalka Formation|overlies|24424|Nathaltee Formation|conformity|
25474|Shepparton Formation|overlies|25332|Natte Yallock Granite|not specified|
7672|Grampians Group|underlies|30444|Nekeeya Gravel|unconformity|
2543|Bridgewater Formation|overlies|13978|Nelson Bay Formation|not specified|
19858|Whalers Bluff Formation|underlies|13978|Nelson Bay Formation|not specified|
31400|Upalinna Subgroup|overlies|31401|Nepouie Subgroup|disconformity|
21049|Yudnamutana Subgroup|underlies|31401|Nepouie Subgroup|disconformity|
2311|Borda Formation|overlies|25336|Neptune Formation|not specified|
5941|Echidna Formation|underlies|25336|Neptune Formation|not specified|
29934|Cotabena Formation|underlies|29935|Neuroodla Formation|not specified|
39170|Wokurna Member|overlies|39169|New Cornwall Member|not specified|
3322|Calivil Formation|underlies|38291|Newer Volcanic Group|not specified|
27149|Eregunda Sandstone Member|overlies|28251|Nildottie Siltstone Member|conformity|
29118|Warragee Member|underlies|28251|Nildottie Siltstone Member|conformity|
20045|Wilkawillina Limestone|underlies|28251|Nildottie Siltstone Member|disconformity|
23516|Cowleds Member|overlies|27650|Nilgenee Member|not specified|
5765|Duff Creek beds|overlies|27296|Nilpinna Beds|not specified|
19430|War Loan beds|underlies|27296|Nilpinna Beds|not specified|
20135|Willyama Supergroup|is intruded by|69798|Ninnerie Supersuite||
20135|Willyama Supergroup|underlies|69798|Ninnerie Supersuite|not specified|
8311|Heytesbury Group|overlies|14185|Nirranda Group|unconformity|
19406|Wangerrip Group|underlies|14185|Nirranda Group|not specified|
73300|Heytesbury Supersequence|overlies|73299|Nirranda Supersequence|unconformity|
73298|Wangerrip Supersequence|underlies|73299|Nirranda Supersequence|unconformity|
7460|Gnalta Group|underlies|14234|Nootumbulla Sandstone|unconformity|Coonigan Formation?
291|Allaru Mudstone|underlies|14253|Normanton Formation|not specified|
28634|Kanmantoo Group|overlies|14255|Normanville Group|disconformity|
20148|Wilpena Group|underlies|14255|Normanville Group|unconformity|
8381|Hindmarsh Clay|overlies|26810|North Maslin Sand|unconformity|
9889|Kulpara Formation|underlies|26810|North Maslin Sand|unconformity|
1918|Blanchetown Clay|overlies|14306|Norwest Bend Formation|not specified|
2203|Bookpurnong Formation|underlies|14306|Norwest Bend Formation|not specified|
28396|Brachina Formation|overlies|14329|Nuccaleena Formation|not specified|
6029|Elatina Formation|underlies|14329|Nuccaleena Formation|not specified|
25748|Seacliff Sandstone|underlies|14329|Nuccaleena Formation|not specified|
17959|Tent Hill Formation|overlies|14329|Nuccaleena Formation|not specified|
27596|Ulupa Siltstone|overlies|14329|Nuccaleena Formation|not specified|
19942|Whyalla Sandstone|underlies|14329|Nuccaleena Formation|not specified|
7460|Gnalta Group|underlies|41602|Nuchea Conglomerate|unconformity|or disconformity
25818|Bunburn Dacite|underlies|26083|Nuckulla Basalt|conformity|
38101|Michell Nob Granite|underlies|38102|Nulchara Charnockite|not specified|
27099|Abrakurrie Limestone|underlies|25355|Nullarbor Limestone|not specified|
4380|Colville Sandstone|underlies|25355|Nullarbor Limestone|not specified|
15170|Pidinga Formation|underlies|25355|Nullarbor Limestone|not specified|
20155|Wilson Bluff Limestone|underlies|25355|Nullarbor Limestone|unconformity|
1415|Belfast Mudstone|underlies|14374|Nullawarre Greensand|not specified|
14730|Paaratte Formation|overlies|14374|Nullawarre Greensand|conformity|
18405|Toondi Formation|underlies|26085|Nurina Formation|disconformity|
34536|Apamurra Formation|overlies|14485|Observatory Hill Formation||
24164|Arcoeillinna Sandstone|overlies|14485|Observatory Hill Formation|conformity|
26319|Ouldburra Formation|underlies|14485|Observatory Hill Formation|conformity|
26322|Relief Sandstone|underlies|14485|Observatory Hill Formation|conformity|
27124|Burnham Limestone|underlies|14490|Ochre Cove Formation|not specified|
8381|Hindmarsh Clay|underlies|14490|Ochre Cove Formation|not specified|
32546|Kurrajong Formation|underlies|14490|Ochre Cove Formation||
27563|Seaford Formation|overlies|14490|Ochre Cove Formation|not specified|
17851|Taringa Formation|overlies|14490|Ochre Cove Formation||
23375|Benda Siltstone|overlies|74092|Old Boolcoomata Conglomerate Member|not specified|
28841|Myrtle Springs Formation|overlies|75789|Old Mount North West Member||separated by breccia formed by evacuation of evaporites from diapiric breccia
75788|Twenty Mile Hill Member|underlies|75789|Old Mount North West Member||separated by breccia formed by evacuation of evaporites from diapiric breccia
5300|Dean Quartzite|overlies|14547|Olia Gneiss|unconformity|
3322|Calivil Formation|overlies|14553|Olney Formation|unconformity|
7090|Geera Clay|overlies|14553|Olney Formation|not specified|
16036|Renmark Group|underlies|14553|Olney Formation|not specified|
19462|Warina Sand|underlies|14553|Olney Formation|not specified|
10686|Loves Creek Member|underlies|14563|Olympic Formation|not specified|
2891|Bulldog Shale|underlies|14592|Oodnadatta Formation||
26493|Coorikiana Sandstone|underlies|14592|Oodnadatta Formation|conformity|
10952|Mackunda Formation|overlies|14592|Oodnadatta Formation|conformity|
19323|Wallumbilla Formation|is equivalent to|14592|Oodnadatta Formation||lower part
20268|Winton Formation|overlies|14592|Oodnadatta Formation|not specified|
26322|Relief Sandstone|underlies|24441|Oolarinna Member|not specified|
16248|Rodda beds|underlies|24441|Oolarinna Member|disconformity|
25940|Hampton Sandstone|overlies|14596|Ooldea Sand|conformity|
6118|Elyuah Formation|overlies|14610|Oorabra Arkose|disconformity|
12596|Mount Cornish Formation|underlies|14610|Oorabra Arkose|disconformity|
25795|Blue Mine Conglomerate|underlies|26090|Opaminda Formation|not specified|
7848|Gubberamunda Sandstone|underlies|14635|Orallo Formation|conformity|transitional
12170|Mooga Sandstone|overlies|14635|Orallo Formation|not specified|
28415|Bunkers Sandstone|underlies|14640|Oraparinna Shale||
25716|Edeowie Limestone Member|overlies|14640|Oraparinna Shale|unconformity|
34792|Mernmerna Formation|underlies|14640|Oraparinna Shale|conformity|
12300|Moorowie Formation|overlies|14640|Oraparinna Shale||
13858|Narina Greywacke|overlies|14640|Oraparinna Shale|not specified|and interfingers
16826|Sherbrook Group|overlies|14685|Otway Group|unconformity|
14485|Observatory Hill Formation|overlies|26319|Ouldburra Formation|not specified|
26322|Relief Sandstone|underlies|26319|Ouldburra Formation|conformity|
31514|Bryant Creek Formation|overlies|31512|Overland Corner Clay Member|not specified|
31513|Glenforslan Formation|underlies|31512|Overland Corner Clay Member|conformity|
1415|Belfast Mudstone|underlies|14730|Paaratte Formation|not specified|
5489|Dilwyn Formation|overlies|14730|Paaratte Formation|unconformity|
14374|Nullawarre Greensand|underlies|14730|Paaratte Formation|not specified|
14994|Pebble Point Formation|overlies|14730|Paaratte Formation|not specified|
26944|Timboon Sandstone|overlies|14730|Paaratte Formation|unconformity|
19406|Wangerrip Group|overlies|14730|Paaratte Formation|not specified|
76217|Brillig Catch Member|overlies|76222|Pack Creek Member||
76223|Kandramooka Member|underlies|76222|Pack Creek Member||
15091|Pertaoorrta Group|underlies|14744|Pacoota Sandstone|not specified|
2543|Bridgewater Formation|underlies|14771|Padthaway Formation|not specified|
37212|Khasta Formation|overlies|38564|Paling Formation|not specified|
15170|Pidinga Formation|overlies|38564|Paling Formation|not specified|
27294|Mooracoochie Volcanics|overlies|22621|Pando Formation|conformity|interfingers
855|Backy Point Formation|overlies|14818|Pandurra Formation||
1353|Beda Volcanics|overlies|14818|Pandurra Formation|not specified|
25953|Hutchison Group|underlies|14818|Pandurra Formation|unconformity|
12217|Moonabie Formation|underlies|14818|Pandurra Formation|not specified|
16311|Roopena Volcanics|underlies|14818|Pandurra Formation|not specified|
17814|Tapley Hill Formation|overlies|14818|Pandurra Formation|not specified|
19942|Whyalla Sandstone|overlies|14818|Pandurra Formation|not specified|
31781|Callamurra Member|underlies|23892|Paning Member|unconformity|
24109|Wimma Sandstone Member|overlies|23892|Paning Member|not specified|
935|Balcoracana Formation|underlies|25378|Pantapinna Sandstone|conformity|
7831|Grindstone Range Sandstone|overlies|25378|Pantapinna Sandstone|not specified|
