taxon_name	int_midpoint	taxon	sub	size
Ptychopleurella	426.5	Bra	art	9.96
Quadrifarius	426.5	Bra	art	23.13
Quadrithyris	426.5	Bra	art	21.7
Quasistrophonella	426.5	Bra	art	65.01
Raridium	426.5	Bra	art	15.25
Ravozetina	426.5	Bra	art	4.894047619
Resserella	426.5	Bra	art	12.04
Reticulariopsis	426.5	Bra	art	19.32
Reticulatrypa	426.5	Bra	art	7.823333333
Retzia	426.5	Bra	art	16.76
Retziella	426.5	Bra	art	16.98
Rhipidium	426.5	Bra	art	68.4
Rhynchospirina	426.5	Bra	art	16.52
Rhynchotreta	426.5	Bra	art	11.73
Rhytidorhaschis	426.5	Bra	inart	11.30666667
Rhytirugea	426.5	Bra	art	25.29333333
Rhytistrophia	426.5	Bra	art	40.26
Rufispirifer	426.5	Bra	art	9.17
Rugoleptaena	426.5	Bra	art	14.97
Rugosatrypa	426.5	Bra	art	12.74
Salopina	426.5	Bra	art	12.065
Sanjuanetes	426.5	Bra	art	7.19
Schizocrania	426.5	Bra	inart	16.67058824
Schizophoria	426.5	Bra	art	40.08666667
Septatrypa	426.5	Bra	art	14.625
Septomena	426.5	Bra	art	18.985
Severella	426.5	Bra	inart	14.72
Shagamella	426.5	Bra	art	5.028
Shaleria	426.5	Bra	art	19.38
Shaleriella	426.5	Bra	art	10.25333333
Shrockia	426.5	Bra	art	38.09
Sieberella	426.5	Bra	art	26.42
Skenidioides	426.5	Bra	art	7.6675
Sphaerirhynchia	426.5	Bra	art	19.53
Spinatrypa	426.5	Bra	art	27.835
Spinatrypina	426.5	Bra	art	20.47
Spirigerina	426.5	Bra	art	16.375
Spirinella	426.5	Bra	art	20.38
Spondylopyxis	426.5	Bra	art	5.141666667
Spurispirifer	426.5	Bra	art	14.56
Squamathyris	426.5	Bra	art	15.23
Stegerhynchus	426.5	Bra	art	8.654166667
Stenopentamerus	426.5	Bra	art	75.33
Stenorhynchia	426.5	Bra	art	14.07
Striispirifer	426.5	Bra	art	18.51
Strixella	426.5	Bra	art	9.075
Strophochonetes	426.5	Bra	art	9.05
Strophonella	426.5	Bra	art	55.11
Sublepida	426.5	Bra	art	7.343333333
Subriana	426.5	Bra	art	42.93
Sufetirhyncha	426.5	Bra	art	11.04473684
Sulcatastrophiella	426.5	Bra	art	19.21
Sulcatina	426.5	Bra	art	28.86
Sulcipentamerus	426.5	Bra	art	36.86
Supertrilobus	426.5	Bra	art	48.79
Symmatrypa	426.5	Bra	art	14.80666667
Sypharatrypa	426.5	Bra	art	18.515
Tadschikia	426.5	Bra	art	16.78
Tannuspirifer	426.5	Bra	art	15.22
Tchadania	426.5	Bra	art	14.59333333
Tectatrypa	426.5	Bra	art	16.21
Tenellodermis	426.5	Bra	art	13.03
Trigonirhynchia	426.5	Bra	art	24.54166667
Trimerella	426.5	Bra	inart	59.8625
Tuvaella	426.5	Bra	art	19.91
Tuvaestrophia	426.5	Bra	art	11.0025
Twenhofelia	426.5	Bra	art	28.61333333
Tyersella	426.5	Bra	art	19.14761905
Vadimia	426.5	Bra	art	14.08
Vagranella	426.5	Bra	art	35.18
Virginiata	426.5	Bra	art	6.823333333
Vosmiverstum	426.5	Bra	art	32.58
Wadiglossella	426.5	Bra	inart	4.5025
Whitfieldella	426.5	Bra	art	9.066666667
Wyella	426.5	Bra	art	17.09
Xanthea	426.5	Bra	art	26.96
Ygdrasilomena	426.5	Bra	art	8.4475
Ygerodiscus	426.5	Bra	art	11.59666667
Yingwuspirifer	426.5	Bra	art	11.46
Acanthospirifer	428.95	Bra	art	17.61
Acrotretella	428.95	Bra	inart	0.726419214
Aegiria	428.95	Bra	art	7.8875
Agarhyncha	428.95	Bra	art	7.647826087
Alaskospira	428.95	Bra	art	15.9
Aldanispirifer	428.95	Bra	art	21.62
Alispira	428.95	Bra	art	7.955
Ambonorthella	428.95	Bra	art	23.66
Amerista	428.95	Bra	art	15.88
Amosina	428.95	Bra	art	5.75
Amphistrophia	428.95	Bra	art	21.72
Amphistrophiella	428.95	Bra	art	23.4
Amsdenina	428.95	Bra	art	21.45
Anabaia	428.95	Bra	art	8.856
Anabaria	428.95	Bra	art	13.23
Anastrophia	428.95	Bra	art	30.87
Ancillotoechia	428.95	Bra	art	10.20571429
Antirhynochonella	428.95	Bra	inart	15.28
Araspirifer	428.95	Bra	art	16.14
Aratanea	428.95	Bra	art	22.06923077
Aratoechia	428.95	Bra	art	20.77894737
Arctomeristina	428.95	Bra	art	25.1
Arcualla	428.95	Bra	art	24.92
Artiotreta	428.95	Bra	inart	0.586
Ascanigypa	428.95	Bra	art	22.55882353
Atrypa	428.95	Bra	art	33.555
Atrypina	428.95	Bra	art	8.545
Atrypinopsis	428.95	Bra	art	10.44
Atrypoidea	428.95	Bra	art	28.28
Aulacatrypa	428.95	Bra	art	5.791666667
Bateridium	428.95	Bra	art	70.98
Baturria	428.95	Bra	art	23.07333333
Bisulcata	428.95	Bra	art	20.24
Bleshidium	428.95	Bra	art	6.409677419
Boucotides	428.95	Bra	art	14.42
Boucotinskia	428.95	Bra	art	14.19
Brachymimulus	428.95	Bra	art	9.696666667
Brachyprion	428.95	Bra	art	24.07333333
Bracteoptaena	428.95	Bra	inart	15.195
Brooksina	428.95	Bra	art	39.66
Callipentamerus	428.95	Bra	art	45.82
Camarium	428.95	Bra	art	24.5
Camerella	428.95	Bra	art	13.9
Cammerista	428.95	Bra	inart	10.67647059
Capelliniella	428.95	Bra	art	45.19
Caryogyps	428.95	Bra	art	6.818
Castellaroina	428.95	Bra	art	21.38
Cinerorthis	428.95	Bra	art	11.38333333
Clarkeia	428.95	Bra	art	19.06
Cliftonia	428.95	Bra	art	12.892
Clintonella	428.95	Bra	art	8.445
Clorinda	428.95	Bra	art	26.84
Clorindella	428.95	Bra	art	12.745
Conchidium	428.95	Bra	art	53.6
Coolinia	428.95	Bra	art	14.43
Cordatomyonia	428.95	Bra	art	23.48
Costellispirifer	428.95	Bra	art	32.09
Costistricklandia	428.95	Bra	art	57.33
Costistrophomena	428.95	Bra	art	21.22666667
Craniops	428.95	Bra	inart	1.880666667
Cymbidium	428.95	Bra	art	16.60666667
Cymostrophia	428.95	Bra	art	51.63
Cymostrophiella	428.95	Bra	art	35.93333333
Cyrtia	428.95	Bra	art	13.34
Cyrtina	428.95	Bra	art	19.26
Dalejina	428.95	Bra	art	5.188732394
Dalejodiscus	428.95	Bra	art	8.56
Delthyris	428.95	Bra	art	33.1
Desistrophia	428.95	Bra	art	11.3625
Diabolirhynchia	428.95	Bra	art	18.06
Dicamaropsis	428.95	Bra	art	4.8
Dicoelosia	428.95	Bra	art	7.06
Dicoelospirifer	428.95	Bra	art	3.51
Didymothyris	428.95	Bra	art	14.29
Dihelictera	428.95	Bra	art	11.94
Dinobolus	428.95	Bra	inart	40.8
Dolerorthis	428.95	Bra	art	29.20666667
Dubioleptina	428.95	Bra	art	13.275
Ectorhipidium	428.95	Bra	art	98.13
Elegesta	428.95	Bra	art	22.58
Endospirifer	428.95	Bra	art	4.91
Endrea	428.95	Bra	art	27.645
Eocoelia	428.95	Bra	art	8.21
Eodictyonella	428.95	Bra	art	14.06
Eohowellella	428.95	Bra	art	13.11
Eokirkidium	428.95	Bra	art	74.38
Eomaoristrophia	428.95	Bra	art	30.695
Eomegastrophia	428.95	Bra	art	41.85
Eoplectodonta	428.95	Bra	art	18.14444444
Eoplicoplasia	428.95	Bra	art	14.78
Eospinatrypa	428.95	Bra	art	14.91
Eospirifer	428.95	Bra	art	32.46
Eostropheodonta	428.95	Bra	art	40.07
Epelidoaegiria	428.95	Bra	art	8.945
Epitomyonia	428.95	Bra	art	6.576666667
Equirostra	428.95	Bra	art	29.33
Eridorthis	428.95	Bra	art	15.65333333
Erinostrophia	428.95	Bra	art	37.07333333
Eschatelasma	428.95	Bra	inart	1.083666667
Espella	428.95	Bra	art	30.9
Estonirhynchia	428.95	Bra	art	10.06333333
Fascizetina	428.95	Bra	art	17.35714286
Ferganella	428.95	Bra	art	6.416
Flabellitesia	428.95	Bra	art	13.13
Gasconsia	428.95	Bra	inart	74.7
Gelidorthina	428.95	Bra	art	12.05666667
Geniculomclearnite	428.95	Bra	art	21.44
Giraldibella	428.95	Bra	inart	14.29
Glassia	428.95	Bra	art	8.663333333
Glassina	428.95	Bra	art	6.07
Glossoleptaena	428.95	Bra	art	11.68846154
Glyptorthis	428.95	Bra	art	24.99
Gotatrypa	428.95	Bra	art	19.93
Gracianella	428.95	Bra	art	4.254
Grayina	428.95	Bra	art	11.784
Guangyuania	428.95	Bra	art	12.26
Gutnia	428.95	Bra	art	13.26333333
Gypidula	428.95	Bra	art	23.05
Harpidium	428.95	Bra	art	51.5
Havlicekion	428.95	Bra	inart	0.9315
Hedeina	428.95	Bra	art	22.85
Hedeinopsis	428.95	Bra	art	22.48
Hercotrema	428.95	Bra	art	11.95666667
Hesperorthis	428.95	Bra	art	18.39333333
Heterorthella	428.95	Bra	art	21.96666667
Heterorthina	428.95	Bra	art	18.58
Hircinisca	428.95	Bra	art	20.13
Hirnantia	428.95	Bra	art	22.645
Homoeospira	428.95	Bra	art	21.03333333
Homoeospirella	428.95	Bra	art	23.8
Hostimena	428.95	Bra	inart	27.81333333
Hostimex	428.95	Bra	art	8.943478261
Howellella	428.95	Bra	art	6.06
Hyattidina	428.95	Bra	art	16.045
Hysterohowellella	428.95	Bra	art	20
Iberohowellella	428.95	Bra	art	30.79
Idiorthis	428.95	Bra	art	23.54
Indaclor	428.95	Bra	inart	13.776
Isorthis	428.95	Bra	art	20.68
Isovella	428.95	Bra	art	82.53
Ivanothele	428.95	Bra	inart	9.718
Janiomya	428.95	Bra	art	22.70666667
Janius	428.95	Bra	art	29.38
Jolkinia	428.95	Bra	inart	21.16
Jolvia	428.95	Bra	art	65.65714286
Jonesea	428.95	Bra	art	3.760833333
Joviatrypa	428.95	Bra	art	27.455
Kacakiella	428.95	Bra	inart	8.03375
Katastrophomena	428.95	Bra	art	26.58
Keteiodoros	428.95	Bra	inart	142.725
Khodalevichia	428.95	Bra	art	49.94
Kirkidium	428.95	Bra	art	51.35
Kozlenia	428.95	Bra	art	10.67142857
Kozlowskiellina	428.95	Bra	art	30.04
Kozlowskites	428.95	Bra	art	12.27
Kulumbella	428.95	Bra	art	54.65
Leangella	428.95	Bra	art	8.418
Lenatoechia	428.95	Bra	art	8.31
Lepidoleptaena	428.95	Bra	art	51.6
Leptaena	428.95	Bra	art	33.29333333
Leptaenoidea	428.95	Bra	art	8.765
Leptagonia	428.95	Bra	art	34.96666667
Leptestiina	428.95	Bra	art	7.294
Leptostrophia	428.95	Bra	art	78.26666667
Levenea	428.95	Bra	art	18.70666667
Levigatella	428.95	Bra	art	16.33
Liljevallia	428.95	Bra	art	19.815
Limbatrypa	428.95	Bra	art	29.105
Lingulops	428.95	Bra	inart	4.279
Linguopugnoides	428.95	Bra	art	22.30285714
Linoporella	428.95	Bra	art	9.35
Linostrophomena	428.95	Bra	art	16.245
Liocoelia	428.95	Bra	art	26.47857143
Lioleptaena	428.95	Bra	art	41.57
Lissatrypa	428.95	Bra	art	13.01333333
Lissatrypella	428.95	Bra	art	33.59
Lissidium	428.95	Bra	art	18.47391304
Lissocoelina	428.95	Bra	art	62.81
Macropleura	428.95	Bra	art	63.78
Maoristrophia	428.95	Bra	art	26.51333333
Marklandella	428.95	Bra	art	19.06666667
Mclearnites	428.95	Bra	art	51.9
Megastrophia	428.95	Bra	art	64.18
Mendacella	428.95	Bra	art	12.585
Merista	428.95	Bra	art	25.45333333
Meristina	428.95	Bra	art	29.76666667
Mesodouvillina	428.95	Bra	art	22.80666667
Mesoleptostrophia	428.95	Bra	art	53.82
Mesopholidostrophi	428.95	Bra	art	10.35666667
Mezounia	428.95	Bra	art	7.64520548
Microbiblobata	428.95	Bra	inart	1.550714286
Molongia	428.95	Bra	art	8.21
Monomerella	428.95	Bra	inart	44.6625
Morinorhynchus	428.95	Bra	art	21.13
Myriospirifer	428.95	Bra	art	38.96
Myrmirhynx	428.95	Bra	art	7.406
Nalivkinia	428.95	Bra	art	23.45
Nikiforovaena	428.95	Bra	art	25.65
Niorhynx	428.95	Bra	art	10.745
Noetlingia	428.95	Bra	art	19.47
Nucleospira	428.95	Bra	art	10.908
Nurataella	428.95	Bra	art	3.67
Oglupes	428.95	Bra	art	16.55769231
Omnutakhella	428.95	Bra	art	9.8
Onychotreta	428.95	Bra	art	14.31
Opsiconidion	428.95	Bra	inart	0.592905866
Orbaspina	428.95	Bra	inart	2.585294118
Orbiculoidea	428.95	Bra	inart	8.915
Orthostrophella	428.95	Bra	art	21.68
Orthostrophia	428.95	Bra	art	30.05
Orthotropia	428.95	Bra	art	12.345
Ovalella	428.95	Bra	art	18.64
Oxoplecia	428.95	Bra	art	17.82
Palaeoschizophoria	428.95	Bra	art	24.67
Paraleptostrophia	428.95	Bra	art	37.71
Paraonychoplecia	428.95	Bra	art	7.723333333
Pararhipidium	428.95	Bra	art	79.55
Paraschizophoria	428.95	Bra	art	30.00666667
Parastrophinella	428.95	Bra	art	18.104
Parathyrisina	428.95	Bra	art	22.22
Parmorthina	428.95	Bra	art	25.14444444
Parmula	428.95	Bra	art	7.173333333
Paterula	428.95	Bra	inart	4.597826087
Pavdenia	428.95	Bra	inart	26.65
Pectorhyncha	428.95	Bra	art	13.635
Pembrostrophia	428.95	Bra	art	23.67333333
Pentameroides	428.95	Bra	art	78.17
Pentamerus	428.95	Bra	art	24.855
Pentlandina	428.95	Bra	art	20.79
Petrocrania	428.95	Bra	inart	11.5175
Philhedra	428.95	Bra	inart	12.11
Pholidostrophia	428.95	Bra	art	12.95
Pinguaella	428.95	Bra	art	15.435
Placocliftonia	428.95	Bra	inart	14.53809524
Placotriplesia	428.95	Bra	art	5.975
Plagiorhyncha	428.95	Bra	art	11.215
Planatrypa	428.95	Bra	art	21.07
Plectatrypa	428.95	Bra	art	8.175
Plectodonta	428.95	Bra	art	9.718
Plectodontella	428.95	Bra	art	10.12702703
Plectotreta	428.95	Bra	art	9.508571429
Pleurocornu	428.95	Bra	art	14.26296296
Plicocyrtia	428.95	Bra	art	12.6
Plicoplasia	428.95	Bra	art	13.2
Plicostricklandia	428.95	Bra	art	34.66
Pocockia	428.95	Bra	art	33.20666667
Porambonites	428.95	Bra	art	37.85
Praeoehlertella	428.95	Bra	inart	4.758947368
Procarinatina	428.95	Bra	art	25.81
Proteorthis	428.95	Bra	art	26.32352941
Protochonetes	428.95	Bra	art	16.34
Protocortezorthis	428.95	Bra	art	17.85333333
Protocymostrophia	428.95	Bra	art	23.04
Protoleptostrophia	428.95	Bra	art	40.7
Protomegastrophia	428.95	Bra	art	46.53333333
Protozeuga	428.95	Bra	art	3.165333333
Pseudodicoelosia	428.95	Bra	art	5.553333333
Pseudomendacella	428.95	Bra	art	18.44
Pseudomeristina	428.95	Bra	art	34.99
Pseudoprotathyris	428.95	Bra	art	4.8775
Ptychopleurella	428.95	Bra	art	9.96
Quadrifarius	428.95	Bra	art	23.13
Quadrithyris	428.95	Bra	art	21.7
Quasistrophonella	428.95	Bra	art	65.01
Ravozetina	428.95	Bra	art	4.894047619
Resserella	428.95	Bra	art	12.04
Reticulariopsis	428.95	Bra	art	19.32
Reticulatrypa	428.95	Bra	art	7.823333333
Retzia	428.95	Bra	art	16.76
Retziella	428.95	Bra	art	16.98
Reveroides	428.95	Bra	art	21.85
Rhipidium	428.95	Bra	art	68.4
Rhynchospirina	428.95	Bra	art	16.52
Rhynchotrema	428.95	Bra	art	12.175
Rhynchotreta	428.95	Bra	art	11.73
Rhynobolus	428.95	Bra	inart	38.5
Rhytidorhaschis	428.95	Bra	inart	11.30666667
Rhytirugea	428.95	Bra	art	25.29333333
Rhytistrophia	428.95	Bra	art	40.26
Rufispirifer	428.95	Bra	art	9.17
Rugolepyros	428.95	Bra	art	13.28863636
Salopina	428.95	Bra	art	12.065
Scamnomena	428.95	Bra	art	8.61
Schizocrania	428.95	Bra	inart	16.67058824
Schizonema	428.95	Bra	art	17.49
Schizophoria	428.95	Bra	art	40.08666667
Schizotreta	428.95	Bra	inart	6.53
Septatrypa	428.95	Bra	art	14.625
Septomena	428.95	Bra	art	18.985
Severella	428.95	Bra	inart	14.72
Shagamella	428.95	Bra	art	5.028
Shaleria	428.95	Bra	art	19.38
Shaleriella	428.95	Bra	art	10.25333333
Skenidioides	428.95	Bra	art	7.6675
Sphaerirhynchia	428.95	Bra	art	19.53
Spinatrypa	428.95	Bra	art	27.835
Spinochonetes	428.95	Bra	art	8.206666667
Spirigerina	428.95	Bra	art	16.375
Spirinella	428.95	Bra	art	20.38
Spondylopyxis	428.95	Bra	art	5.141666667
Spurispirifer	428.95	Bra	art	14.56
Stegerhynchus	428.95	Bra	art	8.654166667
Stenopentamerus	428.95	Bra	art	75.33
Streptis	428.95	Bra	art	11.91515152
Striispirifer	428.95	Bra	art	18.51
Strixella	428.95	Bra	art	9.075
Strophochonetes	428.95	Bra	art	9.05
Strophonella	428.95	Bra	art	55.11
Sublepida	428.95	Bra	art	7.343333333
Subriana	428.95	Bra	art	42.93
Sulcatastrophiella	428.95	Bra	art	19.21
Sulcatina	428.95	Bra	art	28.86
Sulcipentamerus	428.95	Bra	art	36.86
Supertrilobus	428.95	Bra	art	48.79
Sypharatrypa	428.95	Bra	art	18.515
Tadschikia	428.95	Bra	art	16.78
Tannuspirifer	428.95	Bra	art	15.22
Tectatrypa	428.95	Bra	art	16.21
Tenellodermis	428.95	Bra	art	13.03
Terazkia	428.95	Bra	inart	16.37272727
Thebesia	428.95	Bra	art	16.36
Trigonirhynchia	428.95	Bra	art	24.54166667
Trimerella	428.95	Bra	inart	59.8625
Triplesia	428.95	Bra	art	23.86
Tschatkalia	428.95	Bra	art	12.43
Tuvaella	428.95	Bra	art	19.91
Tuvaerhynchus	428.95	Bra	art	22.37
Twenhofelia	428.95	Bra	art	28.61333333
Tyersella	428.95	Bra	art	19.14761905
Vadum	428.95	Bra	art	5.16
Vagranella	428.95	Bra	art	35.18
Valdaria	428.95	Bra	art	32.568
Vinlandostrophia	428.95	Bra	art	40.78
Virgianella	428.95	Bra	art	35.17
Virginiata	428.95	Bra	art	6.823333333
Visbyella	428.95	Bra	art	10.52
Vosmiverstum	428.95	Bra	art	32.58
Wadiglossella	428.95	Bra	inart	4.5025
Wangyuia	428.95	Bra	art	6.60125
Whitfieldella	428.95	Bra	art	9.066666667
Xanthea	428.95	Bra	art	26.96
Xerxespirifer	428.95	Bra	art	14.77
Xinanospirifer	428.95	Bra	art	24.89
Ygdrasilomena	428.95	Bra	art	8.4475
Ygerodiscus	428.95	Bra	art	11.59666667
Yingwuspirifer	428.95	Bra	art	11.46
Zephyronetes	428.95	Bra	inart	7.212
Zygatrypa	428.95	Bra	art	7.985
Acanthospirifer	431.95	Bra	art	17.61
Acrotretella	431.95	Bra	inart	0.726419214
Aegiria	431.95	Bra	art	7.8875
Agarhyncha	431.95	Bra	art	7.647826087
Alaskospira	431.95	Bra	art	15.9
Aldanispirifer	431.95	Bra	art	21.62
Alispira	431.95	Bra	art	7.955
Ambonorthella	431.95	Bra	art	23.66
Amerista	431.95	Bra	art	15.88
Amosina	431.95	Bra	art	5.75
Amphistrophia	431.95	Bra	art	21.72
Amphistrophiella	431.95	Bra	art	23.4
Amsdenina	431.95	Bra	art	21.45
Anabaia	431.95	Bra	art	8.856
Anabaria	431.95	Bra	art	13.23
Anastrophia	431.95	Bra	art	30.87
Ancillotoechia	431.95	Bra	art	10.20571429
Antirhynochonella	431.95	Bra	inart	15.28
Araspirifer	431.95	Bra	art	16.14
Aratanea	431.95	Bra	art	22.06923077
Aratoechia	431.95	Bra	art	20.77894737
Arctomeristina	431.95	Bra	art	25.1
Arcualla	431.95	Bra	art	24.92
Artiotreta	431.95	Bra	inart	0.586
Ascanigypa	431.95	Bra	art	22.55882353
Atrypa	431.95	Bra	art	33.555
Atrypina	431.95	Bra	art	8.545
Atrypinopsis	431.95	Bra	art	10.44
Atrypoidea	431.95	Bra	art	28.28
Aulacatrypa	431.95	Bra	art	5.791666667
Bateridium	431.95	Bra	art	70.98
Baturria	431.95	Bra	art	23.07333333
Bisulcata	431.95	Bra	art	20.24
Bleshidium	431.95	Bra	art	6.409677419
Boucotides	431.95	Bra	art	14.42
Boucotinskia	431.95	Bra	art	14.19
Brachymimulus	431.95	Bra	art	9.696666667
Brachyprion	431.95	Bra	art	24.07333333
Bracteoptaena	431.95	Bra	inart	15.195
Brooksina	431.95	Bra	art	39.66
Callipentamerus	431.95	Bra	art	45.82
Camarium	431.95	Bra	art	24.5
Camerella	431.95	Bra	art	13.9
Cammerista	431.95	Bra	inart	10.67647059
Capelliniella	431.95	Bra	art	45.19
Caryogyps	431.95	Bra	art	6.818
Castellaroina	431.95	Bra	art	21.38
Cinerorthis	431.95	Bra	art	11.38333333
Clarkeia	431.95	Bra	art	19.06
Cliftonia	431.95	Bra	art	12.892
Clintonella	431.95	Bra	art	8.445
Clorinda	431.95	Bra	art	26.84
Clorindella	431.95	Bra	art	12.745
Conchidium	431.95	Bra	art	53.6
Coolinia	431.95	Bra	art	14.43
Cordatomyonia	431.95	Bra	art	23.48
Costellispirifer	431.95	Bra	art	32.09
Costistricklandia	431.95	Bra	art	57.33
Costistrophomena	431.95	Bra	art	21.22666667
Craniops	431.95	Bra	inart	1.880666667
Cymbidium	431.95	Bra	art	16.60666667
Cymostrophia	431.95	Bra	art	51.63
Cymostrophiella	431.95	Bra	art	35.93333333
Cyrtia	431.95	Bra	art	13.34
Cyrtina	431.95	Bra	art	19.26
Dalejina	431.95	Bra	art	5.188732394
Dalejodiscus	431.95	Bra	art	8.56
Delthyris	431.95	Bra	art	33.1
Desistrophia	431.95	Bra	art	11.3625
Diabolirhynchia	431.95	Bra	art	18.06
Dicamaropsis	431.95	Bra	art	4.8
Dicoelosia	431.95	Bra	art	7.06
Dicoelospirifer	431.95	Bra	art	3.51
Didymothyris	431.95	Bra	art	14.29
Dihelictera	431.95	Bra	art	11.94
Dinobolus	431.95	Bra	inart	40.8
Dolerorthis	431.95	Bra	art	29.20666667
Dubioleptina	431.95	Bra	art	13.275
Ectorhipidium	431.95	Bra	art	98.13
Elegesta	431.95	Bra	art	22.58
Endospirifer	431.95	Bra	art	4.91
Endrea	431.95	Bra	art	27.645
Eocoelia	431.95	Bra	art	8.21
Eodictyonella	431.95	Bra	art	14.06
Eohowellella	431.95	Bra	art	13.11
Eokirkidium	431.95	Bra	art	74.38
Eomaoristrophia	431.95	Bra	art	30.695
Eomegastrophia	431.95	Bra	art	41.85
Eoplectodonta	431.95	Bra	art	18.14444444
Eoplicoplasia	431.95	Bra	art	14.78
Eospinatrypa	431.95	Bra	art	14.91
Eospirifer	431.95	Bra	art	32.46
Eostropheodonta	431.95	Bra	art	40.07
Epelidoaegiria	431.95	Bra	art	8.945
Epitomyonia	431.95	Bra	art	6.576666667
Equirostra	431.95	Bra	art	29.33
Eridorthis	431.95	Bra	art	15.65333333
Erinostrophia	431.95	Bra	art	37.07333333
Eschatelasma	431.95	Bra	inart	1.083666667
Espella	431.95	Bra	art	30.9
Estonirhynchia	431.95	Bra	art	10.06333333
Fascizetina	431.95	Bra	art	17.35714286
Ferganella	431.95	Bra	art	6.416
Flabellitesia	431.95	Bra	art	13.13
Gasconsia	431.95	Bra	inart	74.7
Gelidorthina	431.95	Bra	art	12.05666667
Geniculomclearnite	431.95	Bra	art	21.44
Giraldibella	431.95	Bra	inart	14.29
Glassia	431.95	Bra	art	8.663333333
Glassina	431.95	Bra	art	6.07
Glossoleptaena	431.95	Bra	art	11.68846154
Glyptorthis	431.95	Bra	art	24.99
Gotatrypa	431.95	Bra	art	19.93
Gracianella	431.95	Bra	art	4.254
Grayina	431.95	Bra	art	11.784
Guangyuania	431.95	Bra	art	12.26
Gutnia	431.95	Bra	art	13.26333333
Gypidula	431.95	Bra	art	23.05
Harpidium	431.95	Bra	art	51.5
Havlicekion	431.95	Bra	inart	0.9315
Hedeina	431.95	Bra	art	22.85
Hedeinopsis	431.95	Bra	art	22.48
Hercotrema	431.95	Bra	art	11.95666667
Hesperorthis	431.95	Bra	art	18.39333333
Heterorthella	431.95	Bra	art	21.96666667
Heterorthina	431.95	Bra	art	18.58
Hircinisca	431.95	Bra	art	20.13
Hirnantia	431.95	Bra	art	22.645
Homoeospira	431.95	Bra	art	21.03333333
Homoeospirella	431.95	Bra	art	23.8
Hostimena	431.95	Bra	inart	27.81333333
Hostimex	431.95	Bra	art	8.943478261
Howellella	431.95	Bra	art	6.06
Hyattidina	431.95	Bra	art	16.045
Hysterohowellella	431.95	Bra	art	20
Iberohowellella	431.95	Bra	art	30.79
Idiorthis	431.95	Bra	art	23.54
Indaclor	431.95	Bra	inart	13.776
Isorthis	431.95	Bra	art	20.68
Isovella	431.95	Bra	art	82.53
Ivanothele	431.95	Bra	inart	9.718
Janiomya	431.95	Bra	art	22.70666667
Janius	431.95	Bra	art	29.38
Jolkinia	431.95	Bra	inart	21.16
Jolvia	431.95	Bra	art	65.65714286
Jonesea	431.95	Bra	art	3.760833333
Joviatrypa	431.95	Bra	art	27.455
Kacakiella	431.95	Bra	inart	8.03375
Katastrophomena	431.95	Bra	art	26.58
Keteiodoros	431.95	Bra	inart	142.725
Khodalevichia	431.95	Bra	art	49.94
Kirkidium	431.95	Bra	art	51.35
Kozlenia	431.95	Bra	art	10.67142857
Kozlowskiellina	431.95	Bra	art	30.04
Kozlowskites	431.95	Bra	art	12.27
Kulumbella	431.95	Bra	art	54.65
Leangella	431.95	Bra	art	8.418
Lenatoechia	431.95	Bra	art	8.31
Lepidoleptaena	431.95	Bra	art	51.6
Leptaena	431.95	Bra	art	33.29333333
Leptaenoidea	431.95	Bra	art	8.765
Leptagonia	431.95	Bra	art	34.96666667
Leptestiina	431.95	Bra	art	7.294
Leptostrophia	431.95	Bra	art	78.26666667
Levenea	431.95	Bra	art	18.70666667
Levigatella	431.95	Bra	art	16.33
Liljevallia	431.95	Bra	art	19.815
Limbatrypa	431.95	Bra	art	29.105
Lingulops	431.95	Bra	inart	4.279
Linguopugnoides	431.95	Bra	art	22.30285714
Linoporella	431.95	Bra	art	9.35
Linostrophomena	431.95	Bra	art	16.245
Liocoelia	431.95	Bra	art	26.47857143
Lioleptaena	431.95	Bra	art	41.57
Lissatrypa	431.95	Bra	art	13.01333333
Lissatrypella	431.95	Bra	art	33.59
Lissidium	431.95	Bra	art	18.47391304
Lissocoelina	431.95	Bra	art	62.81
Macropleura	431.95	Bra	art	63.78
Maoristrophia	431.95	Bra	art	26.51333333
Marklandella	431.95	Bra	art	19.06666667
Mclearnites	431.95	Bra	art	51.9
Megastrophia	431.95	Bra	art	64.18
Mendacella	431.95	Bra	art	12.585
Merista	431.95	Bra	art	25.45333333
Meristina	431.95	Bra	art	29.76666667
Mesodouvillina	431.95	Bra	art	22.80666667
Mesoleptostrophia	431.95	Bra	art	53.82
Mesopholidostrophi	431.95	Bra	art	10.35666667
Mezounia	431.95	Bra	art	7.64520548
Microbiblobata	431.95	Bra	inart	1.550714286
Molongia	431.95	Bra	art	8.21
Monomerella	431.95	Bra	inart	44.6625
Morinorhynchus	431.95	Bra	art	21.13
Myriospirifer	431.95	Bra	art	38.96
Myrmirhynx	431.95	Bra	art	7.406
Nalivkinia	431.95	Bra	art	23.45
Nikiforovaena	431.95	Bra	art	25.65
Niorhynx	431.95	Bra	art	10.745
Noetlingia	431.95	Bra	art	19.47
Nucleospira	431.95	Bra	art	10.908
Nurataella	431.95	Bra	art	3.67
Oglupes	431.95	Bra	art	16.55769231
Omnutakhella	431.95	Bra	art	9.8
Onychotreta	431.95	Bra	art	14.31
Opsiconidion	431.95	Bra	inart	0.592905866
